CRN,MC_BAG_IND,MC_DVR_BOOTS_IND,MC_DVR_EDC_IND,MC_DVR_EYEPRT_IND,MC_DVR_HLMT_TYPE,MC_DVR_HLMTDOT_IND,MC_DVR_HLMTON_IND,MC_DVR_LNGPNTS_IND,MC_DVR_LNGSLV_IND,MC_ENGINE_SIZE,MC_PAS_BOOTS_IND,MC_PAS_EYEPRT_IND,MC_PAS_HLMT_TYPE,MC_PAS_HLMTDOT_IND,MC_PAS_HLMTON_IND,MC_PAS_LNGPNTS_IND,MC_PAS_LNGSLV_IND,MC_PASSNGR_IND,MC_TRAIL_IND,PC_HDLGHT_IND,PC_HLMT_IND,PC_PASSNGR_IND,PC_REAR_RFLTR_IND,UNIT_NUM
2006081371,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006092411,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,2
2006092585,,,,,,,,,,,,,,,,,,N,,N,N,N,N,2
2006093884,N,N,U,N,0.0,N,N,Y,N,99999,,,,,,,,N,N,,,,,1
2006094630,,,,,,,,,,,,,,,,,,,,U,U,Y,U,2
2006102374,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006102379,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006103103,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006124729,N,N,U,N,0.0,N,N,N,N,99999,,,,,,,,N,N,,,,,2
2006033307,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2007007576,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2007022848,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2007034486,U,U,U,U,9.0,U,U,U,U,00600,,,,,,,,N,U,,,,,1
2006096851,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006102072,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006102178,N,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,N,,,,,1
2006102191,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006105725,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006105890,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006113829,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006055532,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2007023190,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2006065003,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006065421,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006080879,,,,,,,,,,,,,,,,,,,,U,Y,Y,U,2
2006083908,,,,,,,,,,,,,,,,,,,,N,N,U,U,1
2006102423,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006124489,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006053509,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006054540,,,,,,,,,,,,,,,,,,,,U,U,U,U,2
2006054706,,,,,,,,,,,,,,,,,,,,U,U,U,U,2
2007029567,U,U,U,U,0.0,N,N,U,U,99999,,,,,,,,N,N,,,,,1
2006065521,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006065987,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006079623,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2006082122,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006092600,,,,,,,,,,,,,,,,,,N,,,,,,1
2006094197,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006102507,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2006112737,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006118775,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006019496,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006033480,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,2
2006036555,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2007007977,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006053765,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006055808,,,,,,,,,,,,,,,,,,,,N,N,N,U,1
2006056324,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,N,,,,,1
2006062236,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006062432,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006065598,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006094373,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006103145,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006105280,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006105781,U,U,U,U,9.0,U,U,U,U,01300,,,,,,,,N,N,,,,,1
2006105837,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006056026,,,,,,,,,,,,,,,,,,,,U,U,U,U,1
2006065390,U,U,U,U,1.0,U,U,U,U,99999,,,,,,,,N,N,,,,,1
2006065586,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,N,,,,,1
2006081598,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2006095217,,,,,,,,,,,,,,,,,,,,N,U,N,N,2
2006102492,,,,,,,,,,,,,,,,,,U,,,,,,2
2006113814,,,,,,,,,,,,,,,,,,,,N,N,N,U,1
2006116032,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006037161,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006037816,,,,,,,,,,,,,,,,,,,,N,U,N,U,1
2007021821,N,Y,Y,Y,1.0,Y,Y,Y,Y,01450,,,,,,,,N,N,,,,,1
2007032592,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006080563,U,U,U,U,0.0,,,U,U,00800,,,,,,,,N,U,,,,,1
2006080846,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006080947,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,2
2006081084,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006081481,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,U,U,,,,,1
2006082530,U,U,U,U,1.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006092385,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006103125,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006103860,Y,Y,Y,N,2.0,U,Y,Y,N,99999,,,,,,,,N,N,,,,,2
2006105128,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2006036646,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2006048583,N,Y,N,N,0.0,,,Y,N,00600,,,,,,,,N,N,,,,,1
2006055342,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006055808,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2007023063,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2006065819,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006065995,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006079206,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006080843,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006080888,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006083003,U,U,U,Y,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006094143,U,U,U,Y,9.0,U,U,U,U,99999,,,,,,,,N,N,,,,,2
2006095221,,,,,,,,,,,,,,,,,,,,N,U,N,U,2
2006102232,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,2
2006103655,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006020416,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2006035667,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006035950,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006038164,N,U,N,U,1.0,U,Y,U,U,99999,,,,,,,,N,N,,,,,1
2006054587,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006055371,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2006056462,U,U,U,Y,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2007022993,N,N,N,N,0.0,,,Y,Y,99999,,,,,,,,N,N,,,,,1
2006062245,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006066189,,,,,,,,,,,,,,,,,,,,U,U,N,N,2
2006080586,N,U,N,U,1.0,U,Y,Y,Y,99999,,,,,,,,N,N,,,,,4
2006081332,N,N,N,N,0.0,N,N,N,N,00080,,,,,,,,N,N,,,,,2
2006093430,U,U,U,N,0.0,N,N,U,U,99999,U,N,0.0,N,N,U,U,Y,U,,,,,1
2006094241,,,,,,,,,,,,,,,,,,,,U,U,U,U,2
2006095931,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006103217,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006105773,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006127111,N,N,N,N,0.0,,,Y,Y,01000,N,N,0.0,N,N,Y,Y,Y,N,,,,,1
2007008410,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,N,,,,,1
2006053643,,,,,,,,,,,,,,,,,,,,,,,,1
2006055579,U,N,U,N,0.0,,,Y,Y,49,N,N,0.0,N,N,Y,Y,Y,U,,,,,1
2006056401,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006062514,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006067890,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006079862,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006081132,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006094577,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006094933,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006095458,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006101893,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006105140,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006105773,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006105776,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006036647,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006056006,U,U,U,U,9.0,U,U,U,U,99999,U,U,9.0,U,U,U,U,Y,U,,,,,1
2007009836,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2007033419,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006062113,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006063835,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,N,,,,,2
2006066012,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006080574,N,N,U,N,0.0,,,Y,Y,99999,,,,,,,,N,N,,,,,1
2006080595,U,U,U,Y,1.0,U,U,Y,Y,99999,,,,,,,,N,U,,,,,1
2006081628,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,U,U,,,,,1
2006104912,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006113352,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006124004,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006053742,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006055938,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2007006862,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2007008505,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2007020870,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006081368,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006081748,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,U,U,,,,,1
2006082635,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006083046,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006093888,,,,,,,,,,,,,,,,,,,,U,U,Y,U,2
2006094481,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006094992,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006112822,,,,,,,,,,,,,,,,,,,,U,U,U,U,2
2006115121,U,U,U,Y,1.0,U,U,U,U,09999,,,,,,,,N,N,,,,,1
2006115828,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006126837,U,U,U,Y,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006054088,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,U,U,,,,,1
2006065417,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006065813,U,U,U,Y,1.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006083078,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,4
2006092409,,,,,,,,,,,,,,,,,,,,U,U,U,U,1
2006094391,Y,N,Y,U,0.0,U,U,Y,Y,I5O,,,,,,,,Y,N,,,,,1
2006094442,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,U,U,,,,,1
2006105780,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006112661,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006116080,,,,,,,,,,,,,,,,,,,,U,U,Y,U,2
2006124704,N,Y,U,N,1.0,U,Y,Y,Y,00600,,,,,,,,N,N,,,,,1
2006019884,U,U,U,Y,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006019894,N,Y,U,Y,1.0,U,U,Y,Y,99999,,,,,,,,N,N,,,,,1
2006054644,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006056265,U,U,U,U,1.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2007008511,U,U,U,Y,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,2
2006065436,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2006080573,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,U,U,N,U,1
2006080578,N,Y,U,N,0.0,,,Y,U,01300,,,,,,,,N,N,,,,,1
2006092877,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006094614,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,N,,,,,1
2006102624,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006105161,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006037161,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006037199,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006056126,N,U,U,N,9.0,U,U,U,U,99999,,,,,,,,N,N,,,,,2
2007033433,U,U,U,U,9.0,U,Y,U,U,99999,,,,,,,,N,U,,,,,1
2006065413,,,,,,,,,,,,,,,,,,,,U,U,N,Y,2
2006079942,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006080920,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006083120,N,U,U,U,0.0,U,U,U,U,99999,,,,,,,,N,N,,,,,1
2006094195,,,,,,,,,,,,,,,,,,,,U,U,U,U,2
2006094443,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006102181,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006102803,U,U,U,N,0.0,N,N,U,U,99999,U,N,0.0,N,N,U,U,Y,U,,,,,1
2006103169,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,N,,,,,1
2006113291,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2006124769,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006037206,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2007010239,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006047962,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,N,,,,,1
2006053858,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006084886,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006094083,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006053803,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2006055146,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006055684,U,U,U,U,1.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2007030117,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006065504,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006065524,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006080858,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006093588,U,U,U,U,0.0,,,Y,U,99999,,,,,,,,N,N,,,,,1
2006094883,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,N,,,,,1
2006102609,N,N,U,N,0.0,,,N,N,99999,,,,,,,,N,N,,,,,1
2006102842,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2006103171,U,U,U,N,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006106574,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006106816,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006115579,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006018424,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006037817,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006056414,,,,,,,,,,,,,,,,,,N,,,,,,2
2006062282,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006065509,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006079872,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006080593,,,,,,,,,,,,,,,,,,,,U,Y,N,Y,2
2006081705,,,,,,,,,,,,,,,,,,,,U,U,Y,U,2
2006082022,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006092588,N,U,N,U,9.0,U,U,U,U,99999,,,,,,,,N,N,,,,,1
2006093622,Y,Y,U,Y,3.0,U,U,Y,Y,01200,,,,,,,,N,U,,,,,1
2006096565,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006102073,,,,,,,,,,,,,,,,,,,,N,Y,N,U,2
2006102080,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006103704,,,,,,,,,,,,,,,,,,,,U,N,Y,U,2
2006123783,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006124615,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006127146,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006048067,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2007007667,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006079899,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006082645,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006083084,,,,,,,,,,,,,,,,,,,,U,U,U,U,2
2006094453,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006103375,U,U,U,U,0.0,,N,U,Y,99999,,,,,,,,N,U,,,,,1
2006105138,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006113030,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,2
2006037222,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2007008542,U,U,U,Y,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2007032570,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006062464,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006070548,N,N,U,Y,1.0,Y,Y,N,Y,01000,,,,,,,,N,N,,,,,2
2006082077,,,,,,,,,,,,,,,,,,,,Y,Y,N,Y,2
2006103264,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006112862,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006115154,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006126238,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006019888,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006036632,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2007023074,Y,U,U,U,9.0,U,U,U,U,99999,U,Y,9.0,U,U,Y,Y,Y,N,,,,,1
2006054734,,,,,,,,,,,,,,,,,,,,U,U,U,U,2
2006081043,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006095539,N,N,U,N,0.0,U,U,Y,N,,,,,,,,,N,N,,,,,1
2006104816,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006105865,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006114585,U,N,U,N,0.0,,,U,U,00250,,,,,,,,N,U,,,,,1
2006124221,U,U,U,Y,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006125306,,,,,,,,,,,,,,,,,,,,N,U,N,U,2
2006037528,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2007029569,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2007033512,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006062483,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006065994,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006079881,U,U,U,U,1.0,U,U,U,U,99999,U,U,9.0,U,U,U,U,Y,U,,,,,1
2006081650,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006094009,U,U,U,U,1.0,U,Y,Y,Y,00750,U,U,1.0,U,Y,Y,U,Y,U,,,,,1
2006094089,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,2
2006094354,U,U,U,Y,0.0,N,N,U,U,00999,,,,,,,,N,N,,,,,1
2006094943,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006102816,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006113828,,,,,,,,,,,,,,,,,,,,U,N,Y,U,2
2006032966,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006054104,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006056427,N,U,N,U,9.0,U,U,U,U,00600,,,,,,,,N,N,,,,,1
2007032659,U,N,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006065515,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006079821,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006081477,U,U,U,Y,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006092599,,,,,,,,,,,,,,,,,,N,,N,N,N,Y,2
2006092916,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006093862,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2006094472,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006103142,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006103174,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006105132,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006114623,U,U,U,U,1.0,Y,Y,Y,Y,99999,,,,,,,,N,U,U,Y,U,U,1
2006115628,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2006124602,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006124927,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006022708,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006037567,U,U,U,N,0.0,,,U,U,99999,,,,,,,,U,U,,,,,1
2006038772,,,,,,,,,,,,,,,,,,,,,,Y,,2
2006055670,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006056133,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006056392,N,N,N,N,0.0,,,Y,Y,00650,,,,,,,,N,N,N,N,N,N,2
2006065998,U,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,U,,,,,1
2006079909,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006080592,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2006080962,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2006081120,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2006083064,Y,U,U,Y,0.0,,,Y,U,01450,,,,,,,,N,N,,,,,1
2006092883,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006093427,,,,,,,,,,,,,,,,,,,,U,U,Y,U,2
2006103104,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006103239,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006103248,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006113029,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006033345,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,1
2006035783,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006056241,U,U,U,Y,1.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2007006870,,,,,,,,,,,,,,,,,,,,U,N,U,U,2
2007007121,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2006063238,N,U,U,N,0.0,N,N,U,U,99999,,,,,,,,N,N,,,,,1
2006080674,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,U,U,,,,,1
2006080879,,,,,,,,,,,,,,,,,,,,U,U,N,U,3
2006080965,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006080986,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006094220,U,U,U,N,0.0,,,U,U,99999,,,,,,,,N,U,,,,,1
2006096645,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006103241,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2006124603,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006125735,U,Y,U,Y,9.0,U,Y,Y,Y,00600,,,,,,,,N,U,,,,,1
2006126868,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2006037734,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2006053832,U,U,U,U,9.0,U,U,U,U,99999,U,U,9.0,U,U,U,U,Y,U,,,,,1
2006054753,N,Y,Y,Y,1.0,U,N,Y,Y,99999,,,,,,,,N,N,,,,,1
2006055166,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006055755,N,U,U,Y,1.0,U,Y,Y,Y,99999,,,,,,,,N,N,,,,,1
2006056120,N,U,U,N,0.0,N,N,U,U,99999,U,N,0.0,N,N,U,U,Y,N,,,,,2
2006081441,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006081643,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2006084177,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2006105142,,,,,,,,,,,,,,,,,,,,U,U,Y,U,2
2006114623,,,,,,,,,,,,,,,,,,,,,,U,,2
2006114913,U,U,U,Y,9.0,U,U,U,U,99999,,,,,,,,N,N,,,,,1
2006124424,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2007007959,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,N,U,,,,,2
2007032569,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2006055065,U,U,U,U,9.0,U,U,U,U,99999,,,,,,,,U,U,,,,,1
2006055280,,,,,0.0,,,,,,,,,,,,,,,N,N,N,N,1
2006062502,U,U,U,Y,9.0,U,U,U,U,99999,,,,,,,,N,N,,,,,1
2006079761,N,Y,U,Y,1.0,U,Y,Y,N,00600,,,,,,,,N,U,,,,,1
2006081002,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
