CRN,ACCESS_CTRL,ADJ_RDWY_SEQ,LANE_COUNT,OFFSET,RDWY_COUNTY,RDWY_ORIENT,RDWY_SEQ_NUM,ROAD_OWNER,ROUTE,SEGMENT,SPEED_LIMIT,STREET_NAME
2008054203,3.0,4,2.0,2040.0,67,W,4,2,4019,20.0,25.0,WASHINGTON LN
2008076957,1.0,3,3.0,950.0,67,N,3,1,0095,200.0,55.0,DELAWARE EX
2008059205,,3,99.0,,67,N,3,4,,,,22ND ST
2008119230,,4,1.0,,67,W,3,4,,,25.0,SCHOOL HOUSE LN
2008044650,,4,99.0,,67,W,3,4,,,,FLORA ST
2008098226,,3,2.0,,67,E,3,4,,,35.0,
2008050580,,3,2.0,,67,E,4,4,,,25.0,CHELTEN AV
2008053773,,5,2.0,,67,N,6,4,,,25.0,SEVENTH ST
2008070749,,3,2.0,,67,N,4,4,,,,FRONTENAC ST
2008088176,,6,99.0,,67,N,6,4,,,,BROUS AV
2008044299,3.0,3,3.0,1772.0,67,S,3,2,3007,41.0,35.0,BENJAMIN FRANKLIN PY
2008078855,,3,99.0,544.0,67,W,4,1,0076,3451.0,,
2008098038,3.0,3,3.0,1122.0,67,W,3,2,0003,61.0,35.0,WALNUT ST
2008050605,,4,2.0,,67,N,3,4,,,25.0,MOYAMENSING AV
2008044435,,4,2.0,,67,W,3,4,,,25.0,WOODLAND AV
2009030181,1.0,3,3.0,545.0,67,N,3,2,8023,10.0,55.0,RAMP RD
2008088073,,4,2.0,,67,N,4,4,,,,TWENTYFIRST ST
2008098357,,4,2.0,,67,E,3,4,,,,DEVEREAUX ST
2008057265,,3,99.0,,67,N,4,4,,,,SYDENHAM ST
2008069246,3.0,4,2.0,0.0,67,E,4,2,1024,20.0,25.0,ROBBINS ST
2008121059,1.0,3,2.0,1003.0,67,N,3,2,0001,120.0,50.0,ROOSEVELT BOULEVARD EX
2008050732,3.0,3,3.0,1876.0,67,N,3,2,6001,200.0,40.0,ROOSEVELT BL
2008073713,3.0,3,2.0,1469.0,67,N,3,2,1005,140.0,,CASTOR AV
2008026707,,3,99.0,,67,W,4,4,,,,REEDLAND ST
2008120703,3.0,3,4.0,1226.0,67,N,3,2,4001,70.0,35.0,HENRY AV
2008079507,3.0,3,2.0,558.0,67,N,3,2,0013,110.0,25.0,THIRTYTHIRD ST
2008098369,,4,2.0,,67,N,3,4,,,25.0,62ND ST
2008050791,,4,2.0,,67,N,3,4,,,25.0,CHRISTIAN ST
2008119664,,3,2.0,,67,E,4,4,,,,GLENWOOD ST
2008081503,,3,2.0,,67,N,4,4,,,25.0,59TH ST
2008088188,,3,1.0,,67,E,4,4,,,25.0,MANTON ST
2008098455,,4,2.0,,67,S,3,4,,,25.0,FRONT ST
2008053753,3.0,4,2.0,0.0,67,E,4,2,3018,40.0,45.0,HAVERFORD AV
2008099904,1.0,3,3.0,1648.0,67,W,3,1,0076,3435.0,55.0,I 76 EX
2008050873,,3,4.0,,67,N,4,4,,,35.0,G ST
2008055261,1.0,4,1.0,250.0,67,W,4,2,8057,250.0,,
2009029781,,3,1.0,,67,E,3,4,,,,MIFFLIN ST
2008049867,3.0,4,2.0,895.0,67,W,4,2,3006,21.0,25.0,WALNUT ST
2008119032,3.0,6,2.0,0.0,67,W,6,2,1005,151.0,,CASTOR AV
2008082571,,4,2.0,,67,S,3,4,,,,54TH ST
2008097992,3.0,5,99.0,0.0,67,E,3,2,2014,10.0,,
2008051753,,3,1.0,,67,E,3,4,,,25.0,WHEATSHEAF LN
2008057855,3.0,3,2.0,423.0,67,S,3,2,0532,71.0,35.0,BUSTLETON AV
2008100891,3.0,3,2.0,200.0,67,E,3,2,3026,10.0,25.0,THIRTIETH ST
2008088263,,3,99.0,,67,S,4,4,,,,6TH ST
2008119611,,3,2.0,,67,N,4,4,,,25.0,44TH ST
2008119135,3.0,3,2.0,0.0,67,E,3,2,1007,40.0,25.0,TACONY ST
2008098240,3.0,3,4.0,3000.0,67,S,3,2,3005,141.0,35.0,BELMONT AV
2008121244,,3,4.0,,67,W,4,4,,,35.0,HUNTING PARK AV
2008119084,3.0,3,2.0,0.0,67,E,3,2,3021,50.0,25.0,LINDBERGH BL
2009025115,3.0,6,3.0,0.0,67,N,3,2,6001,310.0,45.0,ROOSEVELT BL
2008050853,3.0,6,2.0,0.0,67,W,6,2,1005,151.0,30.0,CASTOR AV
2008121262,,4,2.0,,67,E,3,4,,,25.0,WILLOW ST
2008108566,,3,99.0,,67,S,4,4,,,,MILLER ST
2008060160,,3,2.0,,67,E,3,4,,,,NORWITCH DR
2008100943,3.0,4,1.0,160.0,67,N,4,2,1005,82.0,15.0,CASTOR AV
2008057787,3.0,3,2.0,307.0,67,E,3,2,1018,30.0,30.0,GRANT AV
2008070758,,3,2.0,883.0,67,S,3,2,3015,53.0,25.0,COBBS CREEK PY
2008059082,,3,1.0,,67,W,3,2,0291,,25.0,PLATT BR
2008119612,,3,2.0,,67,E,3,4,,,25.0,SANGER ST
2008079261,,4,4.0,,67,W,3,4,,,35.0,RED LION RD
2008059894,,3,2.0,,67,W,4,4,,,25.0,CLIVEDEN ST
2008098463,3.0,7,2.0,1571.0,67,W,8,2,1002,81.0,35.0,ADAMS AV
2008108319,3.0,4,2.0,0.0,67,N,4,2,3017,60.0,35.0,FIFTYSECOND ST
2009025875,,3,2.0,,67,N,4,4,,,,WHITAKER AV
2008087996,3.0,3,2.0,923.0,67,N,3,2,0611,130.0,30.0,BROAD ST
2008119244,3.0,3,3.0,0.0,67,S,3,2,0001,251.0,40.0,ROOSEVELT BL
2008079210,3.0,3,2.0,0.0,67,N,4,2,4004,10.0,25.0,CHEW AV
2008089353,,4,2.0,,67,N,3,4,,,25.0,PENNWAY ST
2008048612,3.0,3,3.0,1856.0,67,W,3,2,0013,201.0,25.0,LEVICK ST
2008040289,3.0,3,3.0,543.0,67,E,4,2,4006,10.0,35.0,CITY LINE LOWER BR
2008071911,,5,2.0,,67,W,4,4,,,,GRADUATE HEALTH SYSTEM RD
2008050829,,3,2.0,,67,W,3,4,,,35.0,MAGEE AV
2008021516,,4,3.0,,67,W,4,4,,,35.0,GRESHEIM VALLEY DR
2008082673,,3,2.0,,67,,3,4,,,25.0,52ND ST
2008068020,1.0,3,4.0,264.0,67,N,3,1,0095,250.0,55.0,DELAWARE EX
2008107994,3.0,3,2.0,1250.0,67,N,3,2,2003,74.0,25.0,FIFTH ST
2008055698,1.0,3,1.0,1770.0,67,W,3,2,8017,510.0,,RAMP RD
2009024695,,5,2.0,,67,N,5,4,,,,BROUS AV
2008088193,,4,1.0,,67,W,3,4,,,,27TH ST
2008119210,3.0,3,99.0,100.0,67,E,3,2,4017,60.0,35.0,UPSAL ST
2008057739,,3,99.0,,67,N,4,4,,,,22ND ST
2008087961,,4,2.0,,67,W,4,4,,,,PAGE ST
2008118639,,4,1.0,,67,E,4,4,,,35.0,WAKELING ST
2008081530,,3,1.0,,67,S,4,4,,,,65TH ST
2009013652,,4,2.0,,67,U,4,4,,,,SOMERSET ST
2008045511,3.0,4,2.0,478.0,67,W,4,2,2006,71.0,,SPRING GARDEN ST
2008040059,,4,2.0,,67,N,4,4,,,25.0,KENSINGTON AV
2008071622,3.0,3,2.0,1835.0,67,E,3,2,3023,40.0,,KINGSESSING AV
2008098376,,4,2.0,,67,E,3,4,,,,LUZERNE ST
2008050268,,4,99.0,,67,S,3,4,,,,4TH ST
2008044305,,4,4.0,,67,S,3,4,,,25.0,WISSAHICKON DR
2008079020,3.0,3,2.0,1095.0,67,N,3,2,3005,140.0,35.0,BELMONT AV
2008061018,,3,99.0,,67,N,4,4,,,,THIRD ST
2008098623,3.0,5,2.0,0.0,67,E,4,2,4004,80.0,,OLNEY AV
2008055702,1.0,3,3.0,2423.0,67,W,3,1,0076,3415.0,50.0,SCHUYLKILL EX
2008069250,,3,2.0,,67,N,4,4,,,,22ND ST
2008098702,,3,2.0,,67,S,4,4,,,25.0,SAUNDERS ST
2008057299,,3,99.0,,67,W,4,4,,,,CALLOWHILL ST
2009029298,3.0,3,2.0,173.0,67,W,4,2,1016,3.0,35.0,PENNYPACK CR
2008088295,3.0,3,3.0,0.0,67,N,3,2,0001,300.0,45.0,ROOSEVELT BL
2008119383,,3,2.0,,67,,3,4,,,,ANNAPOLIS RD
2008119062,3.0,4,2.0,563.0,67,S,5,2,1009,81.0,25.0,BUSTLETON AV
2008098258,,3,1.0,,67,S,4,4,,,,H ST
2008103359,3.0,3,2.0,272.0,67,W,3,2,1002,50.0,,CHELTENHAM AV
2008057085,,3,99.0,,67,E,3,4,,,,CHANCELLOR ST
2008079062,,4,2.0,,67,N,3,4,,,25.0,BAYNTON ST
2008045541,,4,2.0,,67,E,3,4,,,25.0,TYSON AV
2008120212,2.0,3,3.0,0.0,67,E,3,2,3002,20.0,,EIGHTYFOURTH ST
2008079686,,3,99.0,,67,N,3,4,,,,LARGE ST
2008094860,3.0,3,2.0,2278.0,67,N,3,2,3009,140.0,35.0,RIDGE AV
2008133324,,4,2.0,,67,E,4,4,,,25.0,BENNER ST
2008036792,1.0,3,4.0,2432.0,67,E,3,1,0076,3400.0,50.0,SCHUYLKILL EX
2008081540,,3,2.0,,67,,4,4,,,25.0,FARRAGUT ST
2008050840,,3,2.0,,67,E,4,4,,,,WYOMING AV
2008041269,,4,99.0,,67,E,3,4,,,,PACKER AV
2008080397,1.0,3,3.0,3384.0,67,W,3,2,0676,3.0,55.0,VINE STREET EX
2008096934,,3,2.0,,67,N,4,4,,,25.0,7TH ST
2008098401,,4,2.0,,67,S,3,4,,,25.0,FALLS RD
2008027042,3.0,3,2.0,0.0,67,W,3,2,0073,41.0,30.0,COTTMAN AV
2008072732,,4,2.0,,67,,4,4,,,,LEVERINGTON AV
2008088089,3.0,5,2.0,2635.0,67,S,4,2,0013,61.0,25.0,THIRTYEIGHTH ST
2008127407,1.0,3,3.0,1117.0,67,N,3,1,0095,254.0,55.0,DELAWARE EX
2008040773,3.0,4,2.0,0.0,67,S,4,2,0611,181.0,30.0,BROAD ST
2008094926,3.0,4,2.0,1748.0,67,W,3,2,0291,17.0,40.0,BARTRAM AV
2008133181,,3,99.0,,67,E,3,4,,,,CARVER ST
2008057256,3.0,5,2.0,0.0,67,E,5,2,1018,20.0,30.0,GRANT AV
2008073714,,3,2.0,,67,W,4,4,,,,SWEET BRIAR DR
2008087850,,4,4.0,,67,E,4,4,,,25.0,WYNNEFIELD AV
2008098393,,4,2.0,,67,S,4,4,,,25.0,C ST
2008110576,1.0,3,1.0,796.0,67,E,3,2,8008,20.0,50.0,RAMP B RD
2008098103,,4,2.0,,67,N,4,4,,,25.0,CECIL ST
2008050143,1.0,3,99.0,1056.0,67,E,3,1,0076,3404.0,55.0,SCHUYLKILL EX
2008057248,,3,1.0,,67,S,4,4,,,25.0,MARSHALL ST
2008123018,,3,2.0,,67,W,4,4,,,25.0,CLIFF RD
2009026674,,3,2.0,,67,E,3,4,,,25.0,CATHEDRAL RD
2009012495,,3,2.0,,67,E,3,4,,,35.0,MANHEIM ST
2009029205,1.0,3,3.0,351.0,67,S,3,1,0095,141.0,55.0,DELAWARE EX
2008132399,1.0,3,3.0,2574.0,67,S,3,1,0095,185.0,55.0,DELAWARE EX
2009030452,,3,1.0,,67,W,3,4,,,25.0,HUNTINGDON ST
2009029169,3.0,4,2.0,0.0,67,S,4,2,4001,41.0,35.0,HENRY AV
2009025647,3.0,3,2.0,2086.0,67,N,3,2,1013,90.0,35.0,ACADEMY RD
2008133651,3.0,3,2.0,584.0,67,N,3,2,0611,100.0,30.0,BROAD ST
2009024666,,4,2.0,,67,E,4,4,,,25.0,SEDGWICK ST
2009015083,3.0,3,2.0,156.0,67,W,3,2,3003,31.0,40.0,TWENTYSIXTH ST
2009030159,,4,99.0,,67,S,4,4,,,,SECOND ST
2009024658,,4,99.0,,67,S,3,4,,,,25TH ST
2009024867,3.0,3,2.0,1494.0,67,W,3,2,1004,40.0,,ERIE AV
2008072064,,4,2.0,,67,E,4,4,,,25.0,BRENTWOOD RD
2009013433,,4,2.0,,67,N,3,4,,,35.0,22ND ST
2009025632,3.0,4,2.0,1103.0,67,S,4,2,0611,131.0,30.0,BROAD ST
2009013705,1.0,5,5.0,1010.0,67,W,5,2,8061,760.0,,RAMP FROM BEN FRANKLIN BRIDGE RD
2008132445,1.0,3,3.0,2112.0,67,N,3,1,0095,230.0,55.0,DELAWARE EX
2009024873,,3,1.0,,67,N,3,4,,,25.0,FELTON ST
2009003278,,3,1.0,,67,N,3,4,,,,19TH ST
2009001032,3.0,4,4.0,2248.0,67,S,4,2,3037,23.0,35.0,JOHN F KENNEDY BL
2009002173,,4,2.0,,67,N,3,4,,,25.0,ALGON AV
2008070821,,3,1.0,,67,N,4,4,,,25.0,4TH ST
2009015022,,3,1.0,,67,W,4,4,,,25.0,POWELTON AV
2009053610,,4,4.0,,67,E,3,4,,,35.0,HUNTING PARK AV
2009013511,,4,2.0,,67,N,4,4,,,25.0,EIGHTEENTH ST
2008133976,,3,99.0,,67,W,4,4,,,25.0,CHAMOUNIX DR
2008072801,3.0,3,2.0,1684.0,67,N,3,2,1005,130.0,,CASTOR AV
2009003222,3.0,3,2.0,783.0,67,N,3,2,3005,40.0,25.0,THIRTYTHIRD ST
2008078962,3.0,3,2.0,287.0,67,N,3,2,0611,160.0,30.0,BROAD ST
2009042628,3.0,4,2.0,1219.0,67,W,4,2,1002,31.0,35.0,CHELTENHAM AV
2008134342,1.0,3,3.0,286.0,67,W,3,1,0076,3421.0,50.0,SCHUYLKILL EX
2009013696,,3,2.0,,67,W,4,4,,,,BORBECK ST
2009013815,3.0,4,2.0,0.0,67,S,4,2,1003,21.0,35.0,WHITAKER AV
2008134024,,4,99.0,,67,N,4,4,,,,EMERALD ST
2008069696,,3,99.0,,67,E,4,4,,,,JAMESTOWN AV
2009013492,3.0,4,2.0,0.0,67,S,4,2,1005,141.0,,CASTOR AV
2009013668,,4,2.0,,67,S,3,4,,,,SECOND ST
2009013726,,3,2.0,,67,N,3,4,,,25.0,BINGHAM ST
2009005463,1.0,3,3.0,2180.0,67,E,3,1,0676,14.0,55.0,VINE ST EX
2009000988,,4,99.0,,67,E,4,4,,,,CEDAR AV
2009042366,,6,4.0,,67,N,6,4,,,25.0,COVENTRY AV
2009013352,,5,99.0,,67,N,5,4,,,,PENNWAY ST
2008123900,1.0,3,3.0,1003.0,67,W,3,1,0076,3431.0,50.0,SCHUYLKILL EX
2009015057,,5,2.0,,67,E,5,4,,,,LINDBERGH BL
2009026904,3.0,5,2.0,0.0,67,W,5,2,4004,80.0,25.0,OLNEY AV
2009013835,,4,2.0,,67,N,3,4,,,25.0,MASCHER ST
2009030055,3.0,3,2.0,0.0,67,E,3,2,0030,60.0,30.0,GIRARD AV
2009024797,3.0,3,2.0,1378.0,67,E,3,2,1002,20.0,35.0,CHELTENHAM AV
2009013382,3.0,5,2.0,0.0,67,E,5,2,1018,80.0,45.0,GRANT AV
2009000852,,4,2.0,,67,N,3,4,,,25.0,WHITAKER AV
2008079099,3.0,3,3.0,1322.0,67,E,3,2,0003,50.0,30.0,CHESTNUT ST
2009002100,,4,1.0,,67,N,3,4,,,25.0,MOYAMENSING AV
2009025104,3.0,4,2.0,2254.0,67,W,4,2,0291,151.0,20.0,BROAD ST
2008135238,3.0,3,3.0,902.0,67,N,3,2,0291,160.0,25.0,BROAD ST
2009015056,,5,99.0,,67,E,5,4,,,,LONGACRE BL
2008133628,3.0,3,2.0,30.0,67,S,3,2,0611,181.0,30.0,BROAD ST
2009005465,1.0,3,3.0,1693.0,67,S,3,1,0095,295.0,55.0,DELAWARE EX
2008098375,,3,1.0,,67,W,4,4,,,25.0,SOMERSET ST
2008128597,1.0,3,3.0,2435.0,67,E,3,1,0076,3424.0,50.0,SCHUYLKILL EX
2008049860,,3,99.0,,67,N,4,4,,,,BOUVIER ST
2008123904,1.0,3,3.0,1042.0,67,S,3,1,0095,205.0,55.0,DELAWARE EX
2008088250,3.0,3,2.0,462.0,67,S,3,2,1004,130.0,,TORRESDALE AV
2008098496,3.0,3,2.0,0.0,67,N,3,2,0013,140.0,25.0,HUNTING PARK AV
2008108656,,3,2.0,,67,N,4,4,,,30.0,9TH ST
2008095566,3.0,3,3.0,0.0,67,N,3,2,6001,340.0,45.0,ROOSEVELT BL
2008133317,3.0,3,2.0,1138.0,67,N,3,2,1005,70.0,,CASTOR AV
2008057226,,5,3.0,,67,E,4,4,,,35.0,HOLME AV
2008072738,3.0,8,2.0,0.0,67,W,8,2,3019,11.0,35.0,BARTRAM AV
2008059206,3.0,5,2.0,0.0,67,W,5,2,1004,10.0,,ERIE AV
2008121045,3.0,3,2.0,535.0,67,W,3,2,4019,10.0,25.0,WASHINGTON LN
2008113476,1.0,3,3.0,1728.0,67,S,3,1,0095,221.0,55.0,DELAWARE EX
2008097941,,3,2.0,,67,N,3,4,,,25.0,FALLS RD
2008047662,,4,1.0,,67,N,3,4,,,25.0,55TH ST
2008043938,,4,2.0,,67,N,4,4,,,25.0,TWELFTH ST
2008082572,,4,2.0,,67,N,3,4,,,25.0,56TH ST
2008088417,,5,2.0,,67,S,4,4,,,,OLD YORK RD
2008118912,,3,99.0,,67,E,3,2,0001,,,CITY LINE AV
2008079356,3.0,3,99.0,0.0,67,E,5,2,0013,170.0,,HUNTING PARK AV
2008098016,,4,2.0,,67,S,4,4,,,25.0,FORTYSIXTH ST
2008051632,3.0,6,2.0,0.0,67,S,6,2,1005,151.0,35.0,CASTOR AV
2008044022,3.0,3,3.0,942.0,67,N,3,2,0001,230.0,40.0,ROOSEVELT BL
2008072768,3.0,4,2.0,0.0,67,N,4,2,3017,60.0,35.0,FIFTYSECOND ST
2008045600,,4,2.0,,67,N,3,4,,,25.0,22ND ST
2008040760,3.0,3,2.0,1448.0,67,E,3,2,2016,80.0,30.0,ALLEGHENY AV
2008081521,3.0,4,2.0,1600.0,67,S,4,2,2007,151.0,25.0,FRANKFORD AV
2008098479,3.0,4,3.0,1077.0,67,S,5,2,2001,91.0,35.0,CHRISTOPHER COLUMBUS BL
2008104459,,4,99.0,,67,W,4,4,,,,ONTARIO ST
2008057114,,3,99.0,,67,E,4,4,,,,PINE ST
2008070683,,4,1.0,,67,S,3,4,,,35.0,HORTON ST
2008029112,3.0,3,2.0,1359.0,67,N,3,2,0532,70.0,35.0,BUSTLETON AV
2008118974,3.0,3,4.0,1397.0,67,N,3,2,0611,190.0,30.0,OLD YORK RD
2008079247,,4,2.0,,67,E,3,4,,,25.0,SOMERSET ST
2008087779,1.0,4,1.0,615.0,67,W,4,2,8010,250.0,,
2008119305,1.0,3,3.0,1858.0,67,E,3,1,0676,10.0,55.0,VINE ST EX
2008108605,,4,3.0,,67,E,4,4,,,35.0,LINDBERGH BL
2009030472,3.0,3,2.0,1894.0,67,S,3,2,3019,91.0,,HEMBERGER ST
2008050903,,3,1.0,,67,N,3,4,,,25.0,CEDAR ST
2008044640,,4,2.0,,67,W,3,4,,,25.0,74TH AV
2008069650,,3,1.0,,67,W,4,4,,,25.0,HADDINGTON LN
2008096056,,3,2.0,,67,N,4,4,,,25.0,5TH ST
2008050240,3.0,3,2.0,1837.0,67,S,3,2,1013,61.0,30.0,ACADEMY RD
2008044697,3.0,3,2.0,836.0,67,N,3,2,1005,150.0,35.0,CASTOR AV
2008082632,,4,99.0,,67,E,4,4,,,,RED LION RD
2008088303,3.0,3,2.0,49.0,67,S,3,2,1001,60.0,35.0,RISING SUN AV
2008098636,,4,2.0,,67,W,3,4,,,,SPENCER ST
2008109495,,4,1.0,2365.0,67,W,4,2,8018,20.0,,
2008088094,,3,1.0,,67,E,4,4,,,25.0,BIRCH ST
2008103657,3.0,3,2.0,1197.0,67,S,3,2,1005,60.0,,CASTOR AV
2008108308,,3,1.0,,67,N,3,4,,,25.0,16TH ST
2009012729,,3,2.0,,67,W,4,4,,,25.0,ONTARIO ST
2008051427,,4,2.0,,67,W,5,4,,,,PETONI PL
2008044461,,4,4.0,,67,S,3,4,,,35.0,FRONTENAC ST
2008072791,,5,2.0,,67,E,4,4,,,,TWENTYFIFTH ST
2008098130,3.0,3,2.0,484.0,67,E,3,2,2006,64.0,30.0,SPRING GARDEN ST
2008050221,,5,99.0,,67,S,6,4,,,,FIFTIETH ST
2008040097,3.0,3,2.0,0.0,67,S,3,2,3015,70.0,25.0,COBBS CREEK PY
2008079019,,3,2.0,,67,E,3,4,,,25.0,SOMERVILLE AV
2008088307,,4,2.0,,67,N,4,4,,,25.0,FIFTYSEVENTH ST
2008098355,3.0,3,2.0,1356.0,67,E,3,2,4019,40.0,25.0,WASHINGTON LN
2008053186,,4,4.0,,67,S,3,4,,,30.0,FRONT ST
2008085254,3.0,3,2.0,1145.0,67,N,3,2,0232,82.0,25.0,OXFORD AV
2008098460,,4,1.0,,67,S,3,4,,,25.0,CARLISLE ST
2008113470,1.0,3,1.0,1777.0,67,S,3,2,8017,500.0,25.0,RAMP RD
2008100940,3.0,3,3.0,0.0,67,S,4,2,0232,3.0,25.0,OXFORD CR
2008088440,,4,2.0,,67,N,3,4,,,,ROSELYN ST
2008119266,3.0,3,2.0,1311.0,67,S,3,2,4002,50.0,40.0,STENTON AV
2008108481,,4,2.0,,67,N,3,4,,,15.0,63RD ST
2008098105,3.0,3,2.0,0.0,67,E,3,2,0291,26.0,40.0,BARTRAM AV
2008051421,3.0,3,2.0,2872.0,67,N,3,2,4001,50.0,35.0,HENRY AV
2008047927,,4,2.0,,67,E,4,4,,,25.0,BENNER ST
2008071599,3.0,3,2.0,0.0,67,N,3,2,3009,50.0,25.0,RIDGE AV
2008088273,,4,2.0,,67,W,3,4,,,,SPRUCE ST
2008119316,3.0,3,2.0,1226.0,67,N,3,2,4001,70.0,35.0,HENRY AV
2008058060,3.0,6,2.0,0.0,67,S,6,2,4003,11.0,40.0,WISSAHICKON AV
2008098050,3.0,3,3.0,1352.0,67,N,3,2,2009,100.0,,HARBISON AV
2008109394,,3,99.0,,67,E,4,4,,,,CLEARFIELD ST
2008054203,3.0,3,2.0,2254.0,67,N,3,2,4004,20.0,35.0,CHEW AV
2008124065,,4,2.0,,46,W,5,4,,,25.0,RAYNHAM RD
2008061191,,4,2.0,,67,W,4,4,,,,KNORR ST
2008121304,,4,99.0,,67,S,4,4,,,,SUMMERDALE AV
2008050745,,3,2.0,,67,S,3,4,,,25.0,66TH ST
2008094232,1.0,3,3.0,1365.0,67,E,3,1,0076,3420.0,50.0,SCHUYLKILL EX
2008050580,,4,2.0,,67,N,3,4,,,25.0,GREENE ST
2008053773,3.0,3,2.0,1244.0,67,W,5,2,2676,15.0,25.0,VINE ST
2008070749,,4,2.0,,67,E,3,4,,,25.0,BENTON AV
2008088176,3.0,5,2.0,1503.0,67,S,5,2,2009,121.0,,HARBISON AV
2008042362,,3,1.0,,67,E,4,4,,,25.0,GRANITE ST
2008078855,1.0,4,1.0,545.0,67,W,3,2,8016,250.0,55.0,RAMP HW
2008098074,,3,1.0,,67,N,4,4,,,25.0,23RD ST
2008050610,,3,1.0,,67,S,4,4,,,25.0,LEWIS ST
2008044622,1.0,3,3.0,227.0,67,W,3,1,0676,5.0,55.0,VINE ST EX
2009024654,3.0,3,3.0,1203.0,67,E,3,2,0003,80.0,35.0,CHESTNUT ST
2008088073,3.0,3,2.0,1157.0,67,S,3,2,3009,40.0,35.0,RIDGE AV
2008098444,3.0,3,2.0,1693.0,67,N,3,2,0611,180.0,30.0,BROAD ST
2008057265,,4,99.0,,67,E,3,4,,,,JEFFERSON ST
2008069246,3.0,3,2.0,0.0,67,N,3,2,1004,140.0,,TORRESDALE AV
2008121129,,3,1.0,,67,E,4,4,,,25.0,NORRIS ST
2008050739,,4,99.0,,67,N,4,4,,,,TWENTYSECOND ST
2008073934,1.0,3,4.0,1783.0,67,N,3,1,0095,284.0,55.0,I 95 EX
2008026707,,4,99.0,,67,S,3,4,,,,64TH ST
2008120777,,4,3.0,,67,S,4,4,,,25.0,CRESCENTVILLE RD
2008079508,,3,1.0,,67,S,3,4,,,25.0,20TH ST
2008098476,,3,2.0,,67,N,4,4,,,,WYOMING AV
2008050793,,3,2.0,,67,S,4,4,,,35.0,ANDERSON ST
2008119664,,4,2.0,,67,S,3,4,,,,15TH ST
2008081503,,4,2.0,,67,E,3,4,,,25.0,MASTER ST
2008088188,,4,2.0,,67,N,3,4,,,,16TH ST
2008100895,,3,2.0,,67,N,3,4,,,25.0,FOX ST
2008053753,3.0,3,2.0,1113.0,67,N,3,2,3015,100.0,35.0,SIXTYTHIRD ST
2008097978,3.0,3,2.0,562.0,67,E,3,2,3005,90.0,30.0,LANCASTER AV
2008050873,,4,4.0,,67,E,3,4,,,35.0,HUNTING PARK AV
2008055261,1.0,3,99.0,2761.0,67,W,3,1,0676,3.0,50.0,VINE STREET EX
2009030063,,3,2.0,,67,S,4,4,,,25.0,58TH ST
2008049867,3.0,3,2.0,0.0,67,N,3,2,2003,52.0,25.0,FIFTH ST
2008119032,3.0,5,2.0,0.0,67,E,5,2,1005,150.0,,CASTOR AV
2008078885,,3,1.0,,67,N,3,4,,,25.0,22ND ST
2008097993,,3,1.0,,67,E,3,4,,,25.0,WALLACE ST
2008050205,,3,99.0,,67,E,4,4,,,25.0,DICKINSON ST
2008054077,3.0,4,2.0,605.0,67,W,4,2,1009,40.0,25.0,BRIDGE ST
2008134344,1.0,3,4.0,1273.0,67,S,3,1,0095,181.0,55.0,DELAWARE EX
2008088263,,4,99.0,,67,E,3,4,,,,MAYFIELD ST
2008119611,,4,2.0,,67,E,3,4,,,25.0,FAIRMOUNT AV
2008079172,,3,99.0,,67,E,3,4,,,,FOULKROD ST
2008098370,,4,1.0,,67,S,4,4,,,,KEYSTONE ST
2008121244,,4,2.0,,67,N,3,4,,,35.0,AMERICAN ST
2008119130,3.0,3,2.0,100.0,67,S,3,2,1009,101.0,25.0,BUSTLETON AV
2009025627,,3,99.0,,67,E,3,4,,,,BYBERRY RD
2008050853,3.0,5,2.0,0.0,67,E,5,2,1005,150.0,30.0,CASTOR AV
2008121264,3.0,4,4.0,0.0,67,E,4,2,1002,10.0,,CHELTENHAM AV
2008108566,,4,99.0,,67,E,3,4,,,,COMMISSIONER ST
2008060267,3.0,3,2.0,392.0,67,E,3,2,2004,30.0,25.0,MARKET ST
2008100943,3.0,3,1.0,105.0,67,N,3,2,1005,82.0,15.0,
2008027046,,4,99.0,,67,N,4,4,,,,PAUL ST
2008070809,,4,2.0,,67,S,4,4,,,,SECOND ST
2008088853,3.0,3,2.0,1178.0,67,E,3,2,1002,30.0,35.0,CHELTENHAM AV
2008118596,,5,2.0,,67,W,5,4,,,,VAN KIRK ST
2008081536,,3,1.0,,67,W,4,4,,,25.0,REED ST
2008059894,,4,2.0,,67,S,3,4,,,25.0,CRITTENDEN ST
2008098463,3.0,6,2.0,1578.0,67,E,7,2,1002,80.0,35.0,ADAMS AV
2008108319,3.0,3,2.0,0.0,67,W,3,2,0030,40.0,30.0,LANCASTER AV
2009025875,,4,2.0,,67,E,3,4,,,,HUNTING PARK AV
2008088097,,3,2.0,,67,N,4,4,,,,GLENFIELD ST
2008119494,,4,99.0,,67,W,4,4,,,,VAN KIRK ST
2008079210,3.0,4,2.0,403.0,67,E,3,2,4021,10.0,25.0,MT AIRY AV
2008089679,,3,2.0,,67,N,3,4,,,,SIXTH ST
2008050571,3.0,3,2.0,250.0,67,N,3,2,0232,82.0,25.0,OXFORD AV
2008040289,1.0,4,1.0,1160.0,67,E,3,2,8002,500.0,,RAMP RD
2008071911,3.0,3,2.0,2241.0,67,S,3,2,0611,131.0,30.0,BROAD ST
2008046777,1.0,3,3.0,729.0,67,W,3,1,0076,3421.0,50.0,SCHUYLKILL EX
