CRN,CURVED_ROAD,DISTRACTED,DRUG_RELATED,DRUGGED_DRIVER,IMPAIRED_DRIVER,INTERSECTION,INTERSTATE,SPEEDING,SPEEDING_RELATED,WET_ROAD
2006099676,0,0,0,0,0,1,0,0,0,1
2007008062,0,0,0,0,0,1,0,0,0,1
2006125795,0,0,0,0,0,0,0,0,1,0
2006091491,0,0,0,0,0,0,0,0,0,0
2006121997,0,0,0,0,0,0,0,0,0,0
2006106827,0,0,0,0,0,1,0,0,0,0
2006058921,0,0,0,0,0,0,0,0,0,0
2006026706,0,0,0,0,0,1,0,0,0,0
2006065391,0,0,0,0,0,1,0,0,0,0
2006060669,0,0,0,0,0,1,0,0,0,0
2006070159,0,0,0,0,0,0,0,0,0,0
2006209422,0,0,0,0,0,1,0,0,0,0
2006074258,0,0,0,0,0,0,0,0,0,0
2006089541,0,0,0,0,0,1,0,0,0,0
2007007745,0,0,0,0,0,1,0,0,0,0
2006076306,1,0,0,0,1,0,0,0,1,0
2006060080,0,0,0,0,1,1,0,0,1,0
2006098594,0,0,0,0,1,0,1,0,1,1
2006062295,0,0,0,0,0,1,0,0,0,0
2006086854,0,0,0,0,1,1,0,0,0,0
2006018328,0,0,0,0,0,1,0,0,0,1
2006042862,0,0,0,0,0,0,0,0,0,1
2006029295,0,0,0,0,0,1,0,0,0,0
2006085324,0,0,0,0,0,0,0,0,0,0
2006102795,0,0,0,0,0,1,0,0,0,1
2006124903,0,0,0,0,0,0,0,0,0,0
2006039369,1,0,0,0,0,0,0,0,0,0
2006049225,0,0,0,0,0,0,0,0,0,0
2006054240,0,0,0,0,0,1,0,0,0,1
2006043051,0,0,0,0,0,1,0,0,0,0
2006107595,0,0,0,0,0,0,0,0,0,0
2006024842,1,0,0,0,0,0,0,0,0,0
2006028149,1,0,0,0,0,0,0,0,0,0
2006055888,0,0,0,0,0,0,1,0,0,0
2006083117,0,0,0,0,0,0,0,0,0,0
2006024022,0,0,0,0,0,1,0,0,0,1
2006129120,0,0,0,0,0,1,0,0,0,0
2006027712,0,0,0,0,0,0,0,0,0,0
2006036070,0,0,0,0,0,0,0,0,1,1
2006059355,1,0,0,0,1,0,0,1,1,0
2007010514,0,0,0,0,0,0,1,0,0,0
2006105571,0,0,0,0,0,1,0,0,0,1
2006042096,0,0,0,0,0,1,0,0,0,0
2006092039,0,0,0,0,0,0,1,0,0,0
2006097578,0,0,0,0,0,0,0,0,0,0
2006086272,0,0,0,0,0,0,0,0,0,0
2006113885,0,0,0,0,1,0,0,0,0,0
2007030090,1,0,0,0,0,1,0,0,0,0
2006096289,0,0,0,0,0,0,0,0,1,0
2006069239,1,0,0,0,0,0,0,0,0,0
2006007270,0,0,0,0,0,1,0,0,0,0
2006074688,0,0,0,0,1,0,0,0,0,0
2007007635,0,0,0,0,0,1,0,0,1,0
2006119380,0,0,0,0,1,1,0,0,0,0
2007004485,0,1,0,0,0,0,1,0,0,0
2006084438,0,1,0,0,0,0,0,0,0,0
2006060594,1,0,0,0,0,1,0,0,0,1
2007005108,0,0,0,0,0,0,0,0,1,0
2007013758,0,1,0,0,0,0,0,0,0,1
2006110976,0,0,0,0,0,1,0,0,0,0
2006059439,1,0,0,0,0,0,0,0,0,0
2007003246,0,0,0,0,0,1,0,0,0,0
2006019268,0,0,0,0,0,0,0,0,0,0
2006034745,0,0,0,0,0,1,0,0,1,0
2006034823,1,0,0,0,1,0,0,0,1,0
2006028037,1,0,0,0,0,0,0,0,1,0
2006019471,0,0,0,0,0,1,0,0,0,0
2006055273,0,0,0,0,0,1,0,0,0,0
2006207345,0,0,0,0,0,1,0,0,0,0
2006086876,0,0,0,0,0,1,0,0,0,1
2007000026,0,0,0,0,0,1,0,0,0,0
2006052856,0,0,0,0,0,0,0,0,1,0
2006104561,1,0,0,0,0,0,0,0,1,1
2007018433,0,0,0,0,0,0,0,0,1,0
2006029997,0,0,0,0,0,0,1,0,0,0
2006053969,0,1,0,0,0,1,0,0,0,0
2006056311,0,0,0,0,0,0,0,0,0,0
2006117210,0,0,0,0,0,0,0,0,0,0
2006110383,0,1,0,0,0,1,0,0,0,0
2006082043,0,0,0,0,0,1,0,0,0,0
2006073250,0,1,0,0,0,0,0,0,0,0
2006062608,0,0,0,0,1,0,0,0,0,0
2006105120,0,0,0,0,0,1,0,0,1,1
2006108681,0,0,0,0,0,0,0,0,1,0
2006108997,0,0,0,0,1,0,0,0,0,0
2006110624,0,0,0,0,0,0,0,0,1,0
2007010778,0,0,0,0,0,1,0,0,0,0
2006122366,1,0,0,0,0,0,0,0,0,0
2006122996,0,0,0,0,0,1,0,0,0,1
2006025283,0,0,0,0,0,1,0,0,0,0
2006058893,0,0,0,0,0,1,0,0,0,0
2006115407,0,0,0,0,0,0,0,0,0,0
2006123767,0,0,0,0,0,1,0,0,1,1
2006023140,0,0,0,0,0,1,0,0,1,0
2006055850,0,0,0,0,0,0,0,0,0,0
2006039103,1,0,0,0,1,0,0,0,0,0
2006120169,0,0,0,0,0,0,0,0,0,0
2006123011,0,0,0,0,0,1,0,0,0,0
2006060573,0,0,0,0,0,0,0,1,1,0
2006045444,0,0,0,0,0,1,0,0,0,0
2006079750,0,0,0,0,0,0,0,0,0,0
2006059972,0,1,0,0,0,1,0,0,0,0
2006102126,0,0,0,0,0,1,0,0,0,0
2006082567,0,0,0,0,0,1,0,0,0,0
2007012903,0,0,1,1,1,0,0,0,0,0
2006039995,0,0,0,0,0,1,0,0,1,0
2006042987,0,0,0,0,1,0,0,0,1,0
2006103245,0,0,0,0,0,0,0,0,0,1
2006026537,0,0,0,0,0,1,0,0,0,0
2006200330,0,0,0,0,0,1,0,0,0,0
2006067730,0,0,0,0,0,0,0,0,1,0
2006068002,0,0,0,0,0,1,0,0,0,0
2006051511,0,0,0,0,0,1,0,0,0,0
2006113550,0,0,0,0,0,0,0,0,0,1
2006017780,0,0,0,0,0,0,0,0,0,1
2006075788,1,0,0,0,0,0,0,0,0,0
2006095605,0,0,0,0,0,1,0,0,0,0
2006027177,0,0,0,0,0,1,0,0,0,0
2007008175,0,0,0,0,0,0,0,0,0,1
2006205096,0,0,0,0,0,1,0,0,0,0
2006206716,1,0,0,0,1,0,0,0,0,0
2006014491,0,0,0,0,0,1,0,0,0,0
2006005773,0,0,0,0,0,1,0,0,0,1
2007013472,1,0,0,0,1,0,0,0,1,1
2006022865,0,0,0,0,0,1,0,0,0,0
2006074290,0,0,0,0,0,1,0,0,1,0
2006082702,0,0,0,0,0,0,0,0,1,0
2007005344,0,1,0,0,0,1,0,0,0,0
2006033042,0,0,0,0,0,1,0,0,0,0
2006103448,0,0,0,0,0,0,1,0,0,0
2006122629,1,0,0,0,0,0,0,0,1,0
2006047221,1,0,0,0,0,1,0,0,0,0
2006007286,0,0,0,0,0,0,0,0,1,1
2006029141,0,0,0,0,0,0,0,0,1,0
2006095080,0,1,0,0,0,0,0,0,0,0
2006087748,1,0,0,0,0,0,0,0,0,0
2006112171,0,0,0,0,0,1,0,0,0,0
2006089886,0,0,0,0,0,1,0,0,0,0
2006075756,0,0,0,0,1,0,0,0,1,0
2006122203,0,1,0,0,0,1,0,0,0,0
2006071945,0,0,0,0,0,1,0,0,0,1
2007025757,0,1,0,0,0,0,0,0,0,0
2006104702,0,0,0,0,0,1,0,0,0,1
2006130687,0,0,0,0,0,0,0,0,0,0
2006033179,1,0,0,0,1,0,0,0,1,0
2006112751,0,0,0,0,1,0,0,0,0,1
2006019155,0,0,0,0,0,1,0,0,0,0
2006122152,1,0,0,0,0,1,0,0,1,1
2006122331,0,1,0,0,0,0,0,0,0,0
2006208563,0,0,0,0,0,1,0,0,0,0
2006080958,0,0,0,0,0,1,0,1,1,0
2006081779,0,0,0,0,0,1,0,0,0,0
2006076523,1,0,0,0,0,0,0,0,0,0
2006046831,0,0,0,0,0,0,0,1,1,0
2006056077,0,0,0,0,0,0,0,0,0,0
2006082066,0,0,0,0,0,0,0,0,0,0
2006028902,1,0,0,0,0,0,0,1,1,1
2006090389,0,0,0,0,0,0,0,0,0,0
2006025455,1,0,0,0,0,0,0,0,0,0
2006028394,1,0,0,0,0,0,0,0,1,1
2006130929,0,0,0,0,0,1,0,0,0,0
2006017441,0,0,0,0,1,0,0,0,0,1
2006076697,0,0,0,0,0,1,0,0,1,0
2006127912,1,0,0,0,0,0,0,0,0,0
2006067117,1,0,0,0,0,0,0,0,0,0
2006094588,0,0,0,0,0,0,0,0,1,1
2006202761,0,0,0,0,0,0,0,0,0,0
2006026595,0,0,0,0,1,1,0,0,1,0
2006035020,1,0,0,0,0,0,0,0,1,0
2007000754,0,0,0,0,0,1,0,0,0,0
2006123723,0,0,0,0,0,0,0,0,0,0
2007006571,0,0,0,0,0,1,0,0,0,0
2006099548,0,0,0,0,0,1,0,0,0,0
2006062410,0,0,0,0,0,1,0,0,0,0
2006021298,0,0,0,0,0,1,0,0,0,0
2007041391,0,0,0,0,0,1,0,0,0,0
2006068896,0,0,0,0,1,1,0,1,1,1
2006087212,0,0,0,0,0,0,0,0,0,0
2006112002,0,1,0,0,0,1,0,0,0,0
2006007139,1,1,0,0,0,0,0,0,0,0
2006207596,0,0,0,0,1,0,0,0,0,0
2006080534,0,0,0,0,0,1,0,0,0,0
2006126375,0,0,0,0,0,1,1,0,0,0
2006046280,0,0,0,0,0,0,0,0,0,1
2006121917,1,0,0,0,0,0,0,0,0,0
2006104900,0,0,0,0,0,0,0,0,0,0
2006203114,0,1,1,1,1,0,0,0,0,0
2006014846,0,0,0,0,0,0,0,0,0,1
2006079747,0,0,0,0,1,0,0,0,0,0
2006124718,0,1,0,0,0,1,0,1,1,0
2006027114,1,0,0,0,0,0,0,0,1,0
2006041482,0,0,0,0,1,0,0,1,1,0
2012066461,0,0,0,0,0,1,0,0,0,1
2006048072,0,1,0,0,0,0,0,0,1,0
2006104607,0,0,0,0,0,1,0,0,0,1
2006043109,1,0,0,0,1,0,0,0,0,0
2006057497,0,0,0,0,0,0,1,0,0,0
2007010496,0,0,0,0,0,0,0,0,0,0
2006085333,0,0,0,0,0,1,0,0,0,0
2006085656,0,1,0,0,0,1,0,0,0,0
2006086545,0,0,0,0,0,0,1,0,1,1
2006074269,0,0,0,0,0,0,0,0,0,0
2006037846,0,0,0,0,1,0,0,0,1,0
2006111437,0,0,0,0,0,1,0,0,0,0
2006208808,0,0,0,0,0,0,0,0,1,0
2006064025,1,0,0,0,0,1,0,0,0,0
2006039926,0,0,0,0,0,1,0,0,0,0
2006088117,0,0,0,0,0,0,0,0,0,0
2006058416,1,0,0,0,0,0,0,1,1,0
2006053841,0,0,0,0,0,0,0,0,0,0
2006207765,1,0,0,0,0,1,0,0,1,1
2006104977,0,0,0,0,0,1,0,0,0,0
2006118264,0,0,0,0,0,0,1,0,0,0
2006039687,0,0,0,0,1,0,0,0,1,0
2007000641,0,0,0,0,0,1,0,1,1,0
2006034738,0,0,0,0,0,0,1,0,1,0
2006100287,0,0,0,0,0,0,0,0,1,0
2006127152,0,0,0,0,0,0,1,0,1,0
2006065012,0,0,0,0,1,1,0,0,1,0
2006019872,0,0,0,0,0,0,0,0,0,0
2006075575,1,0,0,0,1,0,0,0,1,0
2006130730,0,1,0,0,0,1,0,0,0,0
2007010634,0,0,0,0,0,0,0,0,1,1
2006042606,1,1,0,0,0,0,0,0,0,0
2006091213,1,0,0,0,0,0,1,0,0,0
2006016330,0,1,0,0,0,1,0,0,0,1
2006017546,0,0,0,0,0,1,0,0,0,0
2006082417,0,0,0,0,0,1,0,0,0,0
2006105299,0,0,0,0,0,0,0,0,0,0
2006029459,0,0,0,0,0,1,0,0,0,0
2006048963,0,0,0,0,1,0,0,0,1,1
2006005688,0,0,0,0,1,0,0,0,0,0
2006080373,0,0,0,0,0,1,0,0,0,0
2006091810,0,1,0,0,0,0,0,0,0,0
2006202052,0,0,0,0,0,0,0,0,0,0
2006068860,1,0,0,0,0,1,0,0,0,0
2006119488,0,0,0,0,0,0,0,0,0,0
2006061222,0,0,0,0,0,1,0,0,1,0
2006131075,0,0,0,0,0,1,0,0,0,1
2006054862,0,0,0,0,0,0,0,0,0,1
2006073125,0,1,0,0,0,1,0,0,0,0
2006110458,0,0,0,0,0,1,0,0,0,0
2006052989,0,1,0,0,0,1,0,0,0,0
2006014544,0,0,0,0,0,1,0,0,0,0
2006103775,0,1,0,0,0,0,1,0,1,1
2006090748,0,0,0,0,1,1,0,0,0,1
2006069789,0,0,0,0,0,1,0,0,0,0
2006050574,0,0,0,0,0,0,0,0,0,1
2006103447,0,0,0,0,1,0,0,0,1,0
2006070211,1,0,0,0,1,1,0,0,0,0
2006038800,1,0,0,0,0,0,0,1,1,1
2006062186,0,0,0,0,0,0,0,0,0,0
2006102263,1,1,0,0,0,0,0,0,0,0
2006017010,0,0,0,0,0,0,0,0,0,0
2006020629,0,0,0,0,0,0,1,0,0,0
2006084119,0,0,0,0,0,1,0,0,0,0
2006022346,0,0,0,0,0,0,0,0,0,0
2006071852,1,0,0,0,0,0,0,0,0,1
2006087755,1,0,0,0,0,0,1,0,0,0
2006020261,0,0,0,0,0,0,0,0,0,1
2007041280,1,0,0,0,0,1,0,0,0,0
2007002414,0,0,0,0,0,1,0,0,0,1
2006051589,0,0,0,0,0,1,0,0,0,0
2006084951,0,0,0,0,0,1,0,0,0,0
2006128185,1,0,0,0,0,0,0,0,1,0
2006104433,1,0,0,0,0,0,0,0,0,0
2006100036,1,0,0,0,0,0,0,0,1,1
2006022300,1,0,0,0,0,0,0,0,1,1
2006106284,0,0,0,0,0,1,0,0,1,1
2006087011,0,0,0,0,0,1,0,0,0,0
2006207813,0,0,0,0,0,1,0,0,0,0
2006117016,0,0,0,0,0,0,0,0,0,0
2006109528,0,0,0,0,0,0,0,0,0,0
2006066743,0,0,0,0,1,0,0,0,0,0
2006130973,0,0,0,0,0,0,0,0,0,0
2006046449,0,0,0,0,0,1,0,0,0,1
2006051820,0,0,0,0,0,0,0,0,1,0
2006089132,1,0,0,0,1,0,0,0,0,0
2006028637,1,0,0,0,0,0,0,0,0,0
2006038591,0,1,0,0,0,0,0,0,0,0
2006021223,0,0,0,0,0,1,0,0,0,0
2006073547,0,0,0,0,0,1,0,0,0,0
2006068451,0,0,0,0,0,0,0,0,0,0
2006206395,0,0,0,0,0,1,0,0,0,0
2006117724,0,0,0,0,0,1,0,0,0,0
2006083714,0,0,0,0,1,0,0,0,0,0
2006078841,0,0,0,0,0,1,0,0,0,0
2006202464,0,0,0,0,0,0,0,0,0,0
2006124541,0,0,0,0,0,1,0,0,0,0
2006054027,0,0,0,0,0,1,0,0,0,0
2006098679,1,0,0,0,0,0,0,0,0,0
2006052146,0,0,0,0,0,1,0,0,0,0
2006104262,0,0,0,0,0,0,0,0,0,0
2006107862,0,0,0,0,0,0,0,0,1,0
2006110865,0,0,0,0,0,0,0,0,0,1
2006126213,0,0,0,0,0,1,0,0,0,0
2006029126,0,0,0,0,0,1,0,0,1,0
2006053610,1,0,0,0,0,0,0,0,0,1
2006088935,0,0,0,0,0,0,1,0,0,0
2006042449,0,0,0,0,0,1,0,1,1,0
2006030451,0,0,0,0,0,1,0,0,1,0
2006121646,0,0,0,0,0,0,1,0,1,0
2006113279,0,0,0,0,0,0,0,0,0,0
2006106182,0,0,1,1,1,0,0,0,0,0
2006075953,0,0,0,0,0,0,0,0,0,0
2006208257,0,0,0,0,0,0,0,0,0,1
2006028067,0,0,0,0,0,0,1,0,1,1
2006036042,0,0,0,0,0,0,0,0,0,0
2006042412,0,0,0,0,1,1,0,0,0,0
2007018672,0,0,0,0,0,0,0,0,0,0
2006093221,0,1,0,0,0,1,0,0,0,0
2006061194,1,0,0,0,0,0,0,0,0,0
2006209204,0,0,0,0,0,0,0,0,0,0
2006015612,0,1,0,0,0,1,0,0,0,0
2006125691,0,1,0,0,0,0,0,0,1,0
2006049643,0,0,0,0,0,1,0,0,0,0
2006065040,0,0,0,0,0,0,1,0,0,0
2006123124,0,0,0,0,0,0,1,0,1,0
2006207990,1,0,0,0,0,0,0,0,1,1
2006073803,0,0,0,0,0,0,0,0,0,0
2006055773,0,0,0,0,0,0,0,0,1,1
2006128449,0,0,0,0,0,1,0,0,0,1
2006035157,0,0,0,0,1,1,0,0,0,0
2006038104,0,0,0,0,0,0,0,0,0,0
2006026781,0,0,0,0,0,1,0,0,1,1
2006091275,0,0,0,0,0,1,1,0,0,0
2006122138,0,0,0,0,0,1,0,0,0,0
2006127607,0,0,0,0,0,0,0,0,1,0
2006028191,0,0,0,0,0,0,0,0,0,1
2006075240,0,1,0,0,0,0,0,0,1,0
2006201110,0,1,0,0,0,0,0,0,0,0
2006201885,1,0,0,0,0,1,0,0,0,1
2006071028,0,0,0,0,1,0,0,0,1,0
2006095953,0,0,0,0,0,0,0,0,0,0
2006128485,0,0,0,0,0,1,0,0,0,0
2006053083,1,1,0,0,0,0,1,0,1,0
2006080266,0,0,0,0,0,1,0,0,0,0
2006122869,0,0,0,0,0,1,0,0,0,0
2006022166,0,0,0,0,0,0,0,0,0,0
2006031420,0,0,0,0,0,1,0,0,0,0
2006029646,0,0,0,0,0,1,0,0,0,1
2006130578,0,0,0,0,1,0,0,0,1,0
2006108819,1,0,0,0,0,0,0,0,0,0
2006131656,0,0,0,0,0,1,0,0,0,0
2006047538,0,0,0,0,0,1,0,0,0,0
2006085092,0,0,0,0,0,0,0,0,0,0
2006019734,0,0,0,0,0,1,0,0,0,0
2006052187,0,0,0,0,0,1,0,0,0,0
2006089628,0,0,0,0,0,1,0,0,0,1
2006110228,0,0,0,0,0,0,0,0,0,0
2006024428,0,0,0,0,0,0,1,0,0,0
2006096243,0,0,0,0,0,0,0,0,0,0
2006104654,0,0,0,0,0,1,0,0,1,1
2006119837,0,0,0,0,0,1,0,0,1,0
2006041850,0,0,0,0,0,0,0,0,0,0
2007019554,0,0,0,0,0,0,0,0,1,1
2006024259,0,0,0,0,0,1,0,0,0,1
2006008179,1,0,0,0,0,0,0,0,1,0
2006096481,0,1,0,0,0,0,0,0,0,0
2007013370,0,0,0,0,0,0,0,0,0,0
2006014871,0,0,0,0,0,1,0,0,0,1
2006118720,0,0,0,0,0,0,0,0,0,0
2006063535,0,0,0,0,0,0,0,0,0,0
2006102704,0,0,0,0,0,1,0,0,0,0
2007002014,0,0,0,0,0,1,0,0,1,1
2006073698,0,0,0,0,0,0,1,0,0,0
2006118629,0,1,0,0,0,0,0,0,0,0
2006200270,1,0,0,0,0,0,0,0,0,0
2006033039,0,1,0,0,0,1,0,0,0,0
2006024475,0,0,0,0,0,0,0,0,1,0
2006025046,0,0,0,0,0,0,0,0,0,0
2006037852,0,0,0,0,0,0,0,0,1,0
2006056975,0,0,0,0,0,1,0,0,0,0
2006112585,0,1,0,0,0,0,0,0,0,0
2006019883,0,0,0,0,0,1,0,0,0,1
2006104402,0,1,0,0,0,0,0,0,0,0
2006096336,0,0,0,0,0,1,0,0,0,0
2006059163,0,0,0,0,0,1,0,0,0,0
2006206383,0,0,0,0,0,1,0,0,0,1
2006109810,0,0,0,0,0,1,0,0,0,0
2006129438,0,0,0,0,0,0,0,0,0,0
2007001818,0,0,1,1,1,0,0,0,0,0
2007012420,0,0,0,0,0,0,0,0,0,0
2006204968,0,0,0,0,0,1,0,0,0,0
2006039763,0,0,0,0,0,1,0,0,0,0
2006095702,1,0,0,0,0,0,0,0,1,1
2006098807,0,1,0,0,0,0,0,0,0,0
2006048721,0,0,0,0,0,1,0,0,0,0
2006026949,0,0,0,0,0,1,0,0,0,0
2006031380,0,1,0,0,0,0,0,0,0,0
2007001496,0,0,0,0,1,1,0,0,0,0
2006086110,0,0,0,0,0,0,0,0,0,0
2006048807,0,0,0,0,0,0,0,1,1,0
2006106167,0,1,0,0,0,1,0,0,0,0
2006076682,0,1,0,0,0,1,0,0,0,0
2006032740,1,0,0,0,0,0,1,0,0,1
2007002517,0,1,0,0,0,1,0,0,0,0
2007009008,0,0,0,0,0,0,0,0,0,0
2006085116,0,0,0,0,0,0,0,0,0,0
2006055250,0,0,0,0,0,0,0,0,0,0
2006019526,0,0,0,0,0,1,0,0,1,0
2006124031,0,0,0,0,0,1,0,0,0,1
2007008856,0,0,0,0,0,1,0,1,1,0
2006016430,0,1,0,0,0,1,0,0,0,0
2006122745,0,0,0,0,0,0,0,0,0,0
2006073097,0,0,0,0,0,1,0,0,1,1
2006126508,0,0,0,0,0,0,0,0,0,0
2006128368,0,0,0,0,1,0,0,0,0,0
2006070861,0,1,0,0,0,0,0,0,0,0
2006037342,1,0,0,0,1,0,0,0,0,0
2006103376,0,1,0,0,0,0,0,0,0,0
2006072617,1,0,0,0,1,0,0,0,0,0
2006059833,0,0,0,0,0,0,0,0,0,0
2006027085,0,0,0,0,0,1,0,0,0,0
2006070115,0,0,0,0,0,0,0,0,1,0
2006098611,0,0,0,0,0,1,0,0,0,0
2006203382,0,0,0,0,1,0,0,0,0,0
2006019758,0,0,0,0,0,0,1,0,0,0
2006105255,0,0,0,0,0,1,0,0,0,1
2006088501,1,1,0,0,0,0,0,0,0,0
2006055037,0,0,0,0,0,0,0,0,0,1
2007032724,0,0,0,0,0,0,0,0,1,1
2006077409,0,0,0,0,0,0,0,0,0,0
2006127280,0,0,0,0,0,0,0,0,0,1
2007008820,0,0,0,0,0,0,0,0,0,0
2006114470,0,0,0,0,0,0,1,0,1,1
2007007447,1,0,0,0,0,0,0,0,1,0
2006056241,0,0,0,0,0,1,0,0,0,0
2006112351,0,0,0,0,0,1,0,0,0,1
2006041219,0,0,0,0,0,1,0,0,0,0
2007030387,0,1,0,0,1,0,0,0,0,0
2006086454,0,0,0,0,0,0,0,0,0,0
2006069808,1,0,0,0,0,0,0,0,1,0
2006060793,0,0,0,0,0,0,0,0,0,0
2006061745,0,0,0,0,0,0,0,0,0,0
2006052827,0,0,0,0,0,1,0,0,0,0
2007013742,0,0,0,0,0,0,1,0,0,0
2006092738,0,0,0,0,0,1,0,0,0,0
2006130612,0,1,0,0,0,1,0,0,0,0
2006064342,0,0,0,0,0,0,0,0,0,1
2006064660,0,0,0,0,0,0,1,0,0,0
2006109093,0,0,0,0,0,0,0,0,0,0
2006084219,0,1,0,0,0,1,0,0,0,0
2006019723,0,0,0,0,0,0,0,0,1,0
2006089065,1,0,0,0,0,0,0,0,0,1
2006050399,0,0,0,0,0,1,0,0,0,0
2007012449,1,0,0,0,0,0,0,0,1,0
2007013452,0,0,0,0,0,1,0,0,1,1
2006107843,0,0,0,0,0,0,0,0,0,0
2006042885,0,0,0,0,0,0,0,1,1,0
2006078744,0,0,0,0,0,1,0,0,0,0
2006044478,0,0,0,0,0,1,0,0,0,0
2006086290,0,0,0,0,0,0,0,0,1,0
2006007474,0,0,0,0,0,1,0,0,0,0
2006104240,0,0,0,0,0,1,0,0,0,1
2006081768,0,1,0,0,0,0,0,0,0,0
2006036429,0,0,0,0,0,1,0,0,0,0
2006045818,0,0,0,0,1,1,0,1,1,0
2006027873,1,0,0,0,0,0,0,0,0,0
2006070062,0,0,0,0,0,0,0,0,0,0
2006054464,0,0,0,0,0,1,0,0,1,0
2006117784,0,0,0,0,1,0,0,0,0,0
2006082436,0,0,0,0,0,1,0,0,0,0
2006071088,1,0,1,1,1,0,0,1,1,0
2006072975,0,1,0,0,0,0,0,0,1,0
2006129325,0,0,0,0,0,1,0,0,0,0
2006020960,0,0,0,0,0,0,0,0,0,0
2006007240,0,0,0,0,0,0,0,0,0,0
2006108662,1,0,0,0,0,0,0,0,1,0
2006203399,0,0,0,0,0,0,0,0,0,0
2007004514,0,0,0,0,0,0,1,0,1,0
2007012172,0,0,0,0,0,0,0,0,0,0
2006022321,0,0,0,0,0,0,0,0,0,0
2007028182,0,0,0,0,0,0,0,0,0,0
2006090770,0,0,0,0,0,0,0,0,0,0
2006069868,0,0,0,0,0,1,0,0,0,0
2006104634,0,0,0,0,0,0,0,0,0,0
2006119924,0,1,0,0,0,0,0,1,1,0
2006051560,0,0,0,0,0,0,0,0,0,0
2006042222,0,0,0,0,0,1,0,0,0,0
2006070699,0,0,0,0,0,1,0,0,0,1
2006087597,0,0,0,0,1,0,0,0,0,0
2006042586,0,0,0,0,0,0,0,0,0,0
2006111736,1,0,0,0,1,0,0,0,1,1
2006207422,0,0,0,0,1,0,0,0,0,0
2006037836,1,0,0,0,1,1,0,0,0,0
2006020334,1,0,0,0,0,0,0,0,1,0
2007033421,0,0,0,0,0,1,0,0,0,0
2006126144,0,0,0,0,0,0,0,1,1,0
2006054767,0,0,0,0,0,0,0,0,1,1
2006204205,0,0,0,0,0,0,0,0,0,0
2006014628,0,0,0,0,1,0,0,0,0,0
2006090602,0,1,0,0,0,1,0,0,0,0
2006116062,0,0,0,0,0,1,0,0,1,0
2006126947,0,0,0,0,0,0,1,0,0,0
2006027610,0,0,0,0,0,1,0,0,0,0
2006205514,0,0,0,0,0,1,0,0,0,0
2006103646,0,0,0,0,0,1,0,1,1,1
2006109730,0,0,0,0,0,0,0,0,0,0
2006037029,1,0,0,0,0,0,0,0,1,0
2006038182,0,0,1,1,1,1,0,0,0,0
2006041168,0,0,0,0,0,0,0,0,1,0
2006061193,0,0,0,0,0,0,1,0,0,0
2006070121,1,0,0,0,0,0,1,0,0,0
2006063192,1,0,0,0,0,0,0,0,1,1
2006091535,0,0,0,0,0,0,0,1,1,0
2006104296,0,0,0,0,0,1,0,0,0,0
2006101862,0,0,0,0,0,0,0,0,0,0
2006070104,0,0,0,0,0,0,1,0,1,1
2006078418,0,0,0,0,0,0,0,0,0,0
2006090941,0,0,0,0,0,1,0,0,0,0
2006098210,1,0,0,0,0,0,0,0,1,1
2006205876,0,0,0,0,0,1,0,0,0,0
2006018732,0,0,0,0,0,1,0,0,0,0
2006088044,1,0,0,0,0,0,0,0,0,1
2006114293,0,0,0,0,0,0,1,0,0,0
2006120861,0,0,0,0,0,0,0,0,0,0
2006123900,0,0,0,0,0,0,0,0,0,0
2006058522,0,0,0,0,1,0,1,0,0,0
2006130613,0,0,0,0,0,1,0,1,1,1
2006067456,0,1,0,0,0,0,0,0,0,0
2006107129,0,0,0,0,1,0,0,0,0,1
2006110964,0,0,0,0,0,0,1,0,1,0
2006208549,0,0,0,0,0,1,0,0,0,0
2006096393,0,0,0,0,0,1,0,0,0,0
2006068877,1,0,0,0,1,0,0,0,0,0
2007008744,0,0,0,0,0,0,0,0,0,1
2006007359,0,0,0,0,0,0,0,1,1,0
2006127041,1,0,0,0,0,0,0,0,0,0
2006117658,0,0,0,0,1,0,0,0,1,0
2006093844,0,0,1,1,1,1,0,0,0,0
2006069455,0,0,0,0,0,1,0,0,1,1
2006051837,0,0,0,0,0,1,0,0,0,0
2006064164,0,0,0,0,0,0,0,0,1,1
2006079212,0,0,0,0,0,1,0,0,0,0
2006037340,1,0,0,0,0,0,0,0,0,0
2006056234,1,0,0,0,0,0,0,0,1,0
2006204061,0,0,0,0,0,0,0,0,0,0
2006119320,0,0,0,0,0,1,0,0,0,0
2006049469,0,0,0,0,0,0,0,0,1,0
2006072838,0,0,0,0,0,0,0,0,1,1
2007003043,0,0,0,0,0,0,0,0,0,0
2006040988,0,0,0,0,0,1,0,0,0,0
2006045441,1,0,0,0,0,0,0,0,1,0
2006007164,0,0,0,0,0,1,0,0,0,1
2006019483,0,0,0,0,0,1,0,0,0,0
2006126233,0,0,0,0,0,1,0,0,0,1
2006203138,0,0,0,0,0,1,0,0,0,0
2006053229,1,0,0,0,1,1,0,0,0,0
2006018596,0,0,0,0,0,0,0,0,0,0
2006077373,0,0,0,0,0,1,0,0,0,0
2006059198,0,0,0,0,0,1,0,0,0,0
2006061637,0,0,0,0,0,0,0,0,0,0
2006049974,0,0,0,0,0,0,0,0,0,0
2006114620,0,0,0,0,0,0,1,0,1,0
