CRN,AGE,AIRBAG_PADS,AIRBAG1,AIRBAG2,AIRBAG3,AIRBAG4,CLOTHING_TYPE,DVR_LIC_STATE,DVR_PED_CONDITION,EJECT_PATH_CD,EJECTION_IND,EXTRIC_IND,INJ_SEVERITY,NON_MOTORIST,PED_LOCATION,PED_SIGNAL,PERSON_NUM,PERSON_TYPE,RESTRAINT_HELMET,SEAT_POSITION,SEX,TRANSPORTED,TRANSPORTED_BY,UNIT_NUM,VULNERABLE_ROAD_USER
2009068522,17,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,4,2,99,99,M,N,,1,0
2009068522,16,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,3,2,99,99,F,N,,1,0
2009068522,34,99,,,,, ,NJ,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,2,0
2009068522,20,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,99,3,F,N,,1,0
2009068522,70,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,3,0
2009079209,34,99,,,,, ,GA,0.0,0,1,9,4,0,  , ,1,1,99,1,M,Y,,1,0
2009079209,23,8,M,,,, ,PA,0.0,0,1,9,4,0,  , ,1,1,99,1,F,Y,,2,0
2009079209,34,99,,,,, ,GA,0.0,0,1,9,4,0,  , ,1,1,99,1,M,Y,,1,0
2009079209,23,8,M,,,, ,PA,0.0,0,1,9,4,0,  , ,1,1,99,1,F,Y,,2,0
2009083340,21,99,,,,, ,PA,0.0,0,1,0,3,0,  , ,2,2,99,99,F,Y,,2,0
2009083340,38,0,,,,, ,PA,0.0,0,0,0,2,0,  , ,1,1,0,1,M,Y,,1,0
2009083340,6,99,,,,, ,PA,0.0,0,1,0,3,0,  , ,3,2,99,98,M,Y,,2,0
2009083340,21,0,,,,, ,PA,0.0,0,1,0,3,0,  , ,1,1,99,1,F, ,,2,0
2009083340,21,99,,,,, ,PA,0.0,0,1,0,3,0,  , ,2,2,99,99,F,Y,,2,0
2009083340,38,0,,,,, ,PA,0.0,0,0,0,2,0,  , ,1,1,0,1,M,Y,,1,0
2009083340,6,99,,,,, ,PA,0.0,0,1,0,3,0,  , ,3,2,99,98,M,Y,,2,0
2009083340,21,0,,,,, ,PA,0.0,0,1,0,3,0,  , ,1,1,99,1,F, ,,2,0
2009085992,26,8,02,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,3,1,M,Y,,2,0
2009085992,32,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,2,2,3,99,M,Y,,2,0
2009085992,29,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,3,2,3,99,F,Y,,2,0
2009085992,20,8,02,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,3,1,M,N,,1,0
2009085992,26,8,02,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,3,1,M,Y,,2,0
2009085992,32,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,2,2,3,99,M,Y,,2,0
2009085992,29,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,3,2,3,99,F,Y,,2,0
2009085992,20,8,02,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,3,1,M,N,,1,0
2009086054,20,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,1,99,1,F,N,,1,0
2009086054,22,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,2,0
2009086054,1,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,4,99,F,Y,,2,0
2009086054,18,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,2,99,3,F,N,,1,0
2009086054,20,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,1,99,1,F,N,,1,0
2009086054,22,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,2,0
2009086054,1,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,4,99,F,Y,,2,0
2009086054,18,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,2,99,3,F,N,,1,0
2009086950,31,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M,N,,1,0
2009086950,34,8,M,,,, ,MI,0.0,0,1,1,0,0,  , ,3,1,3,1,F,N,,3,0
2009086950,24,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2009086950,31,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M,N,,1,0
2009086950,34,8,M,,,, ,MI,0.0,0,1,1,0,0,  , ,3,1,3,1,F,N,,3,0
2009086950,24,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2009086950,31,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M,N,,1,0
2009086950,34,8,M,,,, ,MI,0.0,0,1,1,0,0,  , ,3,1,3,1,F,N,,3,0
2009086950,24,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2009093576,33,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,1,1,F,N,,1,0
2009093576,70,0,,,,,9,  ,0.0,0,0,0,8,1,05,2,1,7,0,0,M,N,,2,1
2009093576,33,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,1,1,F,N,,1,0
2009093576,70,0,,,,,9,  ,0.0,0,0,0,8,1,05,2,1,7,0,0,M,N,,2,1
2009112228,30,8,03,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M,N,,1,0
2009112228,29,8,03,,,, ,PA,0.0,0,1,1,0,0,  , ,2,2,3,3,F,N,,1,0
2009118945,21,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,1,0
2009118945,20,8,02,,,, ,NJ,0.0,0,0,0,4,0,  , ,1,1,1,1,F,Y,,2,0
2009118945,21,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,1,0
2009118945,20,8,02,,,, ,NJ,0.0,0,0,0,4,0,  , ,1,1,1,1,F,Y,,2,0
2009119820,55,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,M, ,,1,0
2009119820,10,0,,,,,9,  ,0.0,0,0,0,8,1,99,2,1,7,0,0,M, ,,2,1
2009119820,55,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,M, ,,1,0
2009119820,10,0,,,,,9,  ,0.0,0,0,0,8,1,99,2,1,7,0,0,M, ,,2,1
2009120575,36,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M, ,,2,0
2009120575,52,0,,,,, ,  ,0.0,0,0,0,4,1,  , ,1,1,0,1,M,Y,,1,1
2009120575,36,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M, ,,2,0
2009120575,52,0,,,,, ,  ,0.0,0,0,0,4,1,  , ,1,1,0,1,M,Y,,1,1
2009120827,32,0,,,,, ,ZZ,4.0,0,0,0,3,0,  , ,1,1,99,1,F,Y,,1,0
2009125215,29,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2009125215,23,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,1,0
2009125215,29,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2009125215,23,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,1,0
2010002802,33,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2010002802,32,8,M,,,, ,PA,0.0,0,0,0,8,0,  , ,1,1,99,1,M,Y,,2,0
2010002802,33,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,99,3,M,N,,1,0
2010002802,31,8,M,,,, ,PA,0.0,0,0,0,3,0,  , ,2,2,99,3,F,Y,,2,0
2010002802,33,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2010002802,32,8,M,,,, ,PA,0.0,0,0,0,8,0,  , ,1,1,99,1,M,Y,,2,0
2010002802,33,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,99,3,M,N,,1,0
2010002802,31,8,M,,,, ,PA,0.0,0,0,0,3,0,  , ,2,2,99,3,F,Y,,2,0
2009018269,43,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2009018269,30,9,,,,, ,NY,0.0,0,1,1,0,0,  , ,2,1,3,1,M,N,,2,0
2009018269,43,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2009018269,30,9,,,,, ,NY,0.0,0,1,1,0,0,  , ,2,1,3,1,M,N,,2,0
2009023531,72,9,,,,, ,NJ,3.0,0,1,3,3,0,  , ,1,1,3,1,F,Y,,1,0
2009039559,19,99,,,,, ,NJ,9.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,2,0
2009039559,24,99,,,,, ,PA,9.0,0,0,0,8,0,  , ,1,1,5,1,M,Y,,1,0
2009039559,99,99,,,,, ,CT,0.0,0,0,0,0,0,  , ,2,2,99,99,F,N,,3,0
2009039559,61,99,,,,, ,CT,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,3,0
2009039559,19,99,,,,, ,NJ,9.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,2,0
2009039559,24,99,,,,, ,PA,9.0,0,0,0,8,0,  , ,1,1,5,1,M,Y,,1,0
2009039559,99,99,,,,, ,CT,0.0,0,0,0,0,0,  , ,2,2,99,99,F,N,,3,0
2009039559,61,99,,,,, ,CT,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,3,0
2009039559,19,99,,,,, ,NJ,9.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,2,0
2009039559,24,99,,,,, ,PA,9.0,0,0,0,8,0,  , ,1,1,5,1,M,Y,,1,0
2009039559,99,99,,,,, ,CT,0.0,0,0,0,0,0,  , ,2,2,99,99,F,N,,3,0
2009039559,61,99,,,,, ,CT,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,3,0
2009047371,15,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,3,2,3,3,M,Y,,2,0
2009047371,31,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,2,1,0,1,F,Y,,2,0
2009047371,21,8,M,,,, ,NY,0.0,0,1,1,4,0,  , ,1,1,3,1,M,Y,,1,0
2009047371,15,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,3,2,3,3,M,Y,,2,0
2009047371,31,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,2,1,0,1,F,Y,,2,0
2009047371,21,8,M,,,, ,NY,0.0,0,1,1,4,0,  , ,1,1,3,1,M,Y,,1,0
2009056526,59,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,2,0
2009056526,35,99,,,,, ,PA,0.0,0,1,0,8,0,  , ,2,2,99,3,F,Y,,1,0
2009056526,57,99,,,,, ,PA,0.0,0,1,0,8,0,  , ,2,2,99,3,F, ,,2,0
2009056526,37,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,1,0
2009056526,59,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,2,0
2009056526,35,99,,,,, ,PA,0.0,0,1,0,8,0,  , ,2,2,99,3,F,Y,,1,0
2009056526,57,99,,,,, ,PA,0.0,0,1,0,8,0,  , ,2,2,99,3,F, ,,2,0
2009056526,37,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,1,0
2009067265,53,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,M,Y,,2,0
2009067265,82,0,,,,, ,PA,0.0,0,1,1,9,0,  , ,1,1,99,1,M, ,,1,0
2009067265,88,99,,,,, ,PA,0.0,0,0,0,9,0,  , ,2,2,99,3,F,Y,,1,0
2009067265,53,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,M,Y,,2,0
2009067265,82,0,,,,, ,PA,0.0,0,1,1,9,0,  , ,1,1,99,1,M, ,,1,0
2009067265,88,99,,,,, ,PA,0.0,0,0,0,9,0,  , ,2,2,99,3,F,Y,,1,0
2009079086,50,99,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,1,0
2009079086,26,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,99,1,F,Y,,2,0
2009079086,50,99,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,1,0
2009079086,26,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,99,1,F,Y,,2,0
2009088252,21,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2009088252,28,8,M,,,, ,NJ,0.0,0,1,1,0,0,  , ,3,1,3,1,M,N,,3,0
2009088252,99,99,,,,, ,  ,9.0,0,1,1,9,0,  , ,1,1,99,1,U,N,,1,0
2009088252,21,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2009088252,28,8,M,,,, ,NJ,0.0,0,1,1,0,0,  , ,3,1,3,1,M,N,,3,0
2009088252,99,99,,,,, ,  ,9.0,0,1,1,9,0,  , ,1,1,99,1,U,N,,1,0
2009088252,21,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2009088252,28,8,M,,,, ,NJ,0.0,0,1,1,0,0,  , ,3,1,3,1,M,N,,3,0
2009088252,99,99,,,,, ,  ,9.0,0,1,1,9,0,  , ,1,1,99,1,U,N,,1,0
2009096968,26,0,,,,, ,NJ,0.0,0,1,0,0,0,  , ,1,1,3,1,F,N,,1,0
2009096968,45,0,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,3,1,M, ,,2,0
2009096968,45,0,,,,, ,PA,0.0,0,1,0,4,0,  , ,2,2,3,3,M,Y,,2,0
2009096968,26,0,,,,, ,NJ,0.0,0,1,0,0,0,  , ,1,1,3,1,F,N,,1,0
2009096968,45,0,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,3,1,M, ,,2,0
2009096968,45,0,,,,, ,PA,0.0,0,1,0,4,0,  , ,2,2,3,3,M,Y,,2,0
2009101031,10,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,7,2,99,5,F,N,,2,0
2009101031,67,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,F,Y,,2,0
2009101031,9,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,4,2,99,5,F,Y,,2,0
2009101031,25,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,99,3,F,N,,2,0
2009101031,7,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,3,2,99,4,F,Y,,2,0
2009101031,4,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,6,2,99,5,M,N,,2,0
2009101031,2,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,5,2,99,6,F,Y,,2,0
2009101031,48,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,F,Y,,1,0
2009101031,10,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,7,2,99,5,F,N,,2,0
2009101031,67,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,F,Y,,2,0
2009101031,9,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,4,2,99,5,F,Y,,2,0
2009101031,25,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,99,3,F,N,,2,0
2009025905,47,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2009025905,43,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,M,Y,,2,0
2009025905,47,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2009025905,43,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,M,Y,,2,0
2009030817,45,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,M,N,,1,0
2009030817,51,99,,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,99,1,F,Y,,2,0
2009030817,45,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,M,N,,1,0
2009030817,51,99,,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,99,1,F,Y,,2,0
2009048829,26,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,99,1,M,Y,,2,0
2009048829,18,0,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,F,N,,1,0
2009048829,26,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,99,1,M,Y,,2,0
2009048829,18,0,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,F,N,,1,0
2009048945,28,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2009048945,11,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,6,F,N,,2,0
2009048945,40,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,2,0
2009048945,28,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2009048945,11,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,6,F,N,,2,0
2009048945,40,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,2,0
2009065473,99,0,,,,, ,  ,9.0,0,0,0,9,0,  , ,1,1,99,1,M,N,,1,0
2009065473,39,0,,,,,9,  ,0.0,0,0,0,4,1,99,2,1,7,0,0,F,N,,2,1
2009065473,99,0,,,,, ,  ,9.0,0,0,0,9,0,  , ,1,1,99,1,M,N,,1,0
2009065473,39,0,,,,,9,  ,0.0,0,0,0,4,1,99,2,1,7,0,0,F,N,,2,1
2009066433,57,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,F,N,,1,0
2009066433,7,0,,,,,9,  ,0.0,0,0,0,3,1,99,2,1,7,0,98,F,Y,,2,1
2009066433,35,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,1,3,F,N,,1,0
2009066433,57,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,F,N,,1,0
2009066433,7,0,,,,,9,  ,0.0,0,0,0,3,1,99,2,1,7,0,98,F,Y,,2,1
2009066433,35,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,1,3,F,N,,1,0
2009074494,99,8,02,,,, ,PA,0.0,0,1,0,8,0,  , ,2,2,99,3,M,Y,,1,0
2009074494,48,8,02,,,, ,PA,0.0,0,1,0,8,0,  , ,1,1,0,1,F,Y,,1,0
2009079030,45,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,2,1,1,1,F,Y,,1,0
2009079030,49,0,,,,, ,  ,0.0,0,0,0,8,0,  , ,2,2,0,15,M,Y,,2,0
2009079030,11,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,2,1,3,M,Y,,1,0
2009079030,41,99,,,,, ,  ,0.0,0,0,0,0,0,  , ,3,1,99,1,M, ,,2,0
2009079030,62,0,,,,, ,  ,0.0,0,0,0,8,0,  , ,1,2,0,15,M,Y,,2,0
2009079030,45,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,2,1,1,1,F,Y,,1,0
2009079030,49,0,,,,, ,  ,0.0,0,0,0,8,0,  , ,2,2,0,15,M,Y,,2,0
2009079030,11,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,2,1,3,M,Y,,1,0
2009079030,41,99,,,,, ,  ,0.0,0,0,0,0,0,  , ,3,1,99,1,M, ,,2,0
2009079030,62,0,,,,, ,  ,0.0,0,0,0,8,0,  , ,1,2,0,15,M,Y,,2,0
2009079888,1,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,6,2,4,6,F,N,,2,0
2009079888,98,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,5,2,2,5,M,N,,2,0
2009079888,34,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M,N,,1,0
2009079888,25,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,3,1,3,1,F,N,,2,0
2009079888,24,0,,,,, ,PA,0.0,0,1,1,8,0,  , ,4,2,3,3,F,Y,,2,0
2009079888,59,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,2,2,3,3,M,N,,1,0
2009079888,1,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,6,2,4,6,F,N,,2,0
2009079888,98,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,5,2,2,5,M,N,,2,0
2009079888,34,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M,N,,1,0
2009079888,25,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,3,1,3,1,F,N,,2,0
2009079888,24,0,,,,, ,PA,0.0,0,1,1,8,0,  , ,4,2,3,3,F,Y,,2,0
2009079888,59,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,2,2,3,3,M,N,,1,0
2009083422,23,0,,,,, ,  ,0.0,0,0,0,4,1,  , ,1,1,0,1,M,N,,1,1
2009083422,62,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,F,N,,2,0
2009083422,23,0,,,,, ,  ,0.0,0,0,0,4,1,  , ,1,1,0,1,M,N,,1,1
2009083422,62,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,1,1,F,N,,2,0
2009083845,54,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,F, ,,1,0
2009083845,11,0,,,,,1,  ,0.0,0,0,0,3,1,05,2,1,7,0,0,M,Y,,2,1
2009083845,54,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,F, ,,1,0
2009083845,11,0,,,,,1,  ,0.0,0,0,0,3,1,05,2,1,7,0,0,M,Y,,2,1
2009086491,50,0,,,,,9,  ,0.0,0,0,0,3,1,99,2,1,7,0,0,F,Y,,2,1
2009086491,48,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2009086491,50,0,,,,,9,  ,0.0,0,0,0,3,1,99,2,1,7,0,0,F,Y,,2,1
2009086491,48,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2009097569,25,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,1,0
2009097569,43,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,3,2,3,3,M,N,,2,0
2009097569,49,8,M,,,, ,PA,0.0,0,0,1,0,0,  , ,1,1,3,1,M,N,,2,0
2009097569,25,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,1,0
2009097569,43,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,3,2,3,3,M,N,,2,0
2009097569,49,8,M,,,, ,PA,0.0,0,0,1,0,0,  , ,1,1,3,1,M,N,,2,0
2009108147,19,8,02,,,, ,PA,0.0,0,1,1,8,0,  , ,2,2,0,3,M,Y,,1,0
2009108147,19,8,02,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M,Y,,1,0
2009111794,68,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2009111794,19,0,,,,,9,  ,0.0,0,0,0,4,1,99,2,1,7,0,0,M,Y,,2,1
2009111794,68,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2009111794,19,0,,,,,9,  ,0.0,0,0,0,4,1,99,2,1,7,0,0,M,Y,,2,1
2009115681,40,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2009115681,45,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,3,2,3,3,M,Y,,2,0
2009115681,56,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,2,1,3,1,F,Y,,2,0
2009115681,40,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2009115681,45,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,3,2,3,3,M,Y,,2,0
2009115681,56,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,2,1,3,1,F,Y,,2,0
2009121154,47,99,,,,, ,NJ,0.0,0,1,1,0,0,  , ,1,1,99,1,F, ,,1,0
2009121154,27,0,,,,,2,  ,0.0,0,0,0,4,1,05,3,1,7,0,0,M, ,,2,1
2009121154,47,99,,,,, ,NJ,0.0,0,1,1,0,0,  , ,1,1,99,1,F, ,,1,0
2009121154,27,0,,,,,2,  ,0.0,0,0,0,4,1,05,3,1,7,0,0,M, ,,2,1
2009125188,26,8,M,,,, ,PA,2.0,0,0,0,0,0,  , ,2,2,0,3,M,N,,1,0
2009125188,28,8,M,,,, ,PA,2.0,0,0,0,0,0,  , ,1,1,0,1,F,N,,1,0
2010006290,47,8,M,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,3,1,M,N,,1,0
2010006290,40,0,,,,, ,PA,0.0,0,0,0,3,0,  , ,1,1,3,1,M,Y,,2,0
2010006290,42,0,,,,, ,PA,0.0,0,0,2,3,0,  , ,2,2,3,3,M,Y,,2,0
2010006290,47,8,M,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,3,1,M,N,,1,0
2010006290,40,0,,,,, ,PA,0.0,0,0,0,3,0,  , ,1,1,3,1,M,Y,,2,0
2010006290,42,0,,,,, ,PA,0.0,0,0,2,3,0,  , ,2,2,3,3,M,Y,,2,0
2010013488,22,99,,,,, ,PA,9.0,0,0,0,9,0,  , ,1,1,99,1,F, ,,2,0
2010013488,30,99,,,,, ,PA,9.0,0,0,0,8,0,  , ,1,1,99,1,U,N,,1,0
2010013488,22,99,,,,, ,PA,9.0,0,0,0,9,0,  , ,1,1,99,1,F, ,,2,0
2010013488,30,99,,,,, ,PA,9.0,0,0,0,8,0,  , ,1,1,99,1,U,N,,1,0
2009026021,99,8,M,,,, ,PA,0.0,0,0,0,0,0,  , ,1,2,99,3,M,N,,2,0
2009026021,99,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,M,N,,1,0
2009026021,26,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,2,1,3,1,F, ,,2,0
2009026021,30,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,1,0
2009026021,99,8,M,,,, ,PA,0.0,0,0,0,0,0,  , ,1,2,99,3,M,N,,2,0
2009026021,99,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,M,N,,1,0
2009026021,26,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,2,1,3,1,F, ,,2,0
2009026021,30,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,1,0
2009039427,30,0,,,,, ,PA,0.0,0,0,0,8,0,  , ,1,1,0,1,F, ,,2,0
2009039427,21,99,,,,, ,PA,0.0,0,1,1,9,0,  , ,1,1,99,1,M, ,,1,0
2009039427,29,0,,,,, ,PA,0.0,0,0,0,8,0,  , ,2,2,0,99,F, ,,2,0
2009039427,30,0,,,,, ,PA,0.0,0,0,0,8,0,  , ,1,1,0,1,F, ,,2,0
2009039427,21,99,,,,, ,PA,0.0,0,1,1,9,0,  , ,1,1,99,1,M, ,,1,0
2009039427,29,0,,,,, ,PA,0.0,0,0,0,8,0,  , ,2,2,0,99,F, ,,2,0
2009049484,45,9,,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,99,1,M,Y,,2,0
2009049484,17,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,3,0
2009049484,33,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,1,0
