CRN,AXLE_CNT,CARGO_BD_TYPE,CARRIER_ADDR_1,CARRIER_ADDR_2,CARRIER_ADDR_CITY,CARRIER_ADDR_STATE,CARRIER_ADDR_ZIP,CARRIER_NM,CARRIER_TEL,GVWR,HAZMAT_CD1,HAZMAT_CD2,HAZMAT_CD3,HAZMAT_CD4,HAZMAT_IND,HAZMAT_REL_IND1,HAZMAT_REL_IND2,HAZMAT_REL_IND3,HAZMAT_REL_IND4,ICC_NUM,OSIZE_LOAD_IND,PERMITTED,PUC_NUM,SPECIAL_SIZING1,SPECIAL_SIZING2,SPECIAL_SIZING3,SPECIAL_SIZING4,UNIT_NUM,USDOT_NUM,VEH_CONFIG_CD
2009037375,99.0,9,400 MULBERRY ST,,YORK,PA,17402,SHELLY LEASING INC,9999999999,80000.0,,,,,N,,,,,,N,,,,,,,2,,99
2009040338,99.0,8,6821 NORWITCH DR,,PHILADELPHIA,PA,99999,ALL CITY TRANSPORT,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009049865,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,U,,,,,,,2,,11
2009063936,99.0,9,1 RIVER PLACE,,WILMINGTON,DE,19201,AAA MID ATLANTIC,9999999999,25500.0,,,,,,,,,,,N,,,,,,,1,,99
2009066062,99.0,8,4143 N 8TH ST,,PHILADELPHIA,PA,19140,DEPENDABILITY COMPANY,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,1,,11
2009085988,99.0,8,350 N ST. PAUL ST,,DALLAS,TX,29434,GREYHOUND LINES,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009099611,5.0,9,47 HERSHEL ST,,FEASTERVILLE,PA,19053,CUNDARI TRUCKING COMPANY INC,2674961246,,,,,,N,,,,,,N,,,,,,,2,225618.0,8
2009099612,5.0,1,1511 W LINCOLN AVE,,PEORIA,IL,61653,INTERSTATE BRANDS CORPORATION,7062576523,80000.0,,,,,N,,,,,,N,,,,,,,1,773524.0,8
2009120609,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010031391,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999,,,,,,N,,,,,,U,,,,,,,2,,9
2009030260,2.0,1,50 SCHILLING ROAD,,HUNT VALLEY,MD,21031,DUNBAR ARMORED INC,3028924950,33000.0,,,,,N,,,,,,N,,,,,,,2,110623.0,3
2009030475,2.0,8,2905 ABBOTTSFORD AVE,,PHILADELPHIA,PA,19129,PHILLY TRANSPORTATION LLC,2158421222,,,,,,N,,,,,,N,,,,,,,1,,11
2009030475,3.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2155804131,,,,,,N,,,,,,N,,,,,,,2,,11
2009036961,99.0,9,1776 CHESTER PIKE,,CRUM LYNNE,PA,19022,FIZZANO BROTHERS CONCRETE,9999999999,73280.0,,,,,N,,,,,,U,,,,,,,2,,99
2009049401,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2009049637,99.0,0,9505 AVE D,,BROOKLYN,NY,11236,SALEM TRUCKING LEASE,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,1,99999999.0,5
2009069447,99.0,8,30TH ST STATION,,PHILADELPHIA,PA,19104,BRANDYWINE CIRA L.P.,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,1,,10
2009081634,99.0,8,7060 ESSINGTON AVE,,PHILADELPHIA,PA,19153,PCAA LLC,9999999999,,,,,,N,,,,,,N,,,,,,,1,,10
2009084522,99.0,8,102 E MERMAID LN,,PHILADELPHIA,PA,19118,UNITED CEREBRAL PALSY ASSOC OF P,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,1,,10
2009092922,3.0,1,8275 RT 130,,PENNSAUKEN,NJ,08110,CANADA DRY DEL VLY,8006622133,54000.0,,,,,N,,,,,,N,,,,,,,2,33335.0,8
2009093632,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2155806407,,,,,,N,,,,,,N,,,,,,,1,,11
2009100665,5.0,2,EAST EARL ROAD,PO BOX 67,EAST EARL,PA,17519,EARL R MARTIN INC,7173544061,80000.0,,,,,N,,,,,MC1357401,N,,,,,,,1,10650.0,8
2009111790,99.0,1,615 GERSHAL AVE,,PITTSGROVE,NJ,08318,J SPINELLI,9999999999,,,,,,N,,,,,,N,,,,,,,2,,6
2009121099,99.0,1,15 OREGON AVE,,PHILADELPHIA,PA,19148,UNITED PARCEL SERVICE,9999999999,16000.0,,,,,N,,,,,,N,,,,,,,2,,5
2009121113,3.0,1,5929 GREEN ST,,PHILADELPHIA,PA,19144,A & N HOUSE OF PRODUCE,2158061981,25950.0,,,,,N,,,,,,N,,,,,,,1,,4
2009124879,99.0,8,1019 E 9TH ST,,CHESTER,PA,19013,DELAWARE COUNTY TRANSPORTATION,6104471400,,,,,,N,,,,,000525322,N,,,,,,,2,285323.0,11
2009126993,99.0,9,4300 RISING SUN AVE,,PHILADELPHIA,PA,19140,RICHARD S BURNS & CO INC,9999999999,33000.0,,,,,N,,,,,,N,,,,,,,2,,5
2009063755,99.0,8,925 LIBERTY AVE,,PITTSBURGH,PA,15222,BRIGHTSIDE ACADEMY INC,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2009066010,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,SEPTA,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,2,,11
2009074543,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009086131,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2009093548,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009125453,99.0,8,4300 ARAMINGO AVE,,PHILADELPHIA,PA,19124,DURHAM SCHOOL SERVICES,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009125453,99.0,1,P.O. BOX 10309,,LYNCHBURG,VA,24506,DICK HARRIS & SONS,9999999999,,,,,,N,,,,,,N,,,,,,,2,,6
2009126997,99.0,9,548 N COLES AVE,,MAPLE SHADE,NJ,08052,DUNBAR ARMORED INC,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,1,,98
2009133784,5.0,1,2703 S. PROSPECT AVE. B,,OKLAHOMA CITY,OK,73129,INTERSTATE LOGISTICS LLC,4056701800,80000.0,,,,,N,,,,,,N,,,,,,,1,1850558.0,8
2010010509,99.0,8,UNKNOWN,,PHILADELPHIA,PA,99999,SEPTA,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,2,,11
2009036962,99.0,1,1701 STEELE AVE,,GRAND RAPIDS,MI,49507,TRAILOR X-PRESS,9999999999,,,,,,N,,,,,,N,,,,,,,1,,99
2009059010,5.0,1,2695 PLAINFIELD RD,,JOLIET,PA,60435,TOYS R US,7174952164,70000.0,,,,,N,,,,,,N,,,,,,,2,24187.0,8
2009087576,6.0,1,4945 HIXBURG ROAD,,PAMPLIN,VA,23958,LA WHITE TRUCKING COMPANY,4342483183,80000.0,,,,,N,,,,,,N,,,,,,,2,440173.0,8
2009093296,4.0,4,2702 FEDERAL ST,,PHILADELPHIA,PA,19119,JKT CONTRACTORS,9999999999,73280.0,,3.0,,,Y,,2.0,,,,N,,,,,,,1,,4
2009111428,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009128745,5.0,1,"3440 SOJOURN DR., SUITE",,CARROLLTON,TX,75006,PETRO CHEMICAL,8006482362,80000.0,3.0,,,,Y,1.0,,,,,N,,,,,,,2,192679.0,8
2010005897,99.0,8,3001 E ORTHODOX ST,,PHILADELPHIA,PA,19137,YELLOW BUS CO INC,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009030187,5.0,6,6 13TH ST,,SELDON,NY,11784,EAST END AUTO TRANSPORT INC,6314735032,80000.0,,,,,N,,,,,,N,,,,,,,2,,6
2009054512,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,3,,11
2009055357,99.0,5,2935 43 E VICTORIA ST,,PHILADELPHIA,PA,19134,NELLO CONSTRUCTION CO INC,2154269494,80000.0,,,,,N,,,,,,N,,,,,,,1,1173980.0,4
2009063872,99.0,9,5250 OLD MALLMEERD RD,,FORT WAYNE,IN,46803,PENSKE TRUCK LEASING,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,1,,98
2009071377,3.0,9,24 POWERS ST,,MILFORD,NH,03055,HAMPTON PAPER COOPERATION,9999999999,80000.0,,,,,N,,,,,,N,,,,,,,1,1798025.0,6
2009086283,99.0,8,1234 MARKET ST 14TH FL,,PHILA,PA,19107,SEPTA,2155806407,,,,,,N,,,,,,N,,,,,,,2,,11
2009086495,99.0,0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA CCT,2158318580,,,,,,N,,,,,,N,,,,,,,1,,10
2009092581,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999-9999,UNKNOWN,9999999999,,,,,,,,,,,,U,,,,,,,2,99999999.0,8
2009100184,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009030438,5.0,9,25844 MARTIN DR,,SPIRIT LAKE,IA,51360,SCHROEDER TRUCKING LLC,9999999999,,,,,,N,,,,,,N,,,,,,,1,944714.0,4
2009036398,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2155747800,,,,,,N,,,,,,N,,,,,,,1,,11
2009047421,99.0,8,1234 MARKET ST 4TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2009056340,99.0,1,2400 W AIRLINE RD,,PAULS VALLEY,OK,73075,GREATWIDE DEDICATED TRANSPORT,7174901135,999999.0,,,,,N,,,,,,N,,,,,,,1,,8
2009111882,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009120445,99.0,1,8301 LANSDOWNE AVE,,UPPER DARBY,PA,19082,MEENAN OIL COMPANY,9999999999,44500.0,,,,,N,,,,,,N,,,,,,,1,,5
2009121143,99.0,9,1020 E 4TH ST,P.O. BOX 26,EDDYSTONE,PA,19022,ATLANTIC ICE DIST INC.,9999999999,26000.0,,,,,N,,,,,,N,,,,,,,3,,5
2010004867,3.0,1,825 EAST STATE STREET,,CAMDEN,NJ,08105,RIVER ROAD TRUCKING,8567574351,80000.0,,,,,N,,,,,,N,,,,,,,2,1871887.0,6
2009039273,99.0,8,100 S BROAD ST,,PHILADELPHIA,PA,19110,CITY OF PHILA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2009044377,99.0,1,45 EAST PARK DR,,WEST HAMPTON,NJ,08060,NEW CENTURY TRANSPORTATION,9999999999,,,,,,N,,,,,,N,,,,,,,2,,6
2009050212,5.0,6,10701 MIDDLEBELT RD,,ROMULUS,MI,48174,UNITED ROAD SERVICES,6104853299,80000.0,,,,,N,,,,,,N,,,,,,,2,790261.0,8
2009063792,99.0,9,1401 JFK BLVD,,PHILADELPHIA,PA,19102,CITY OF PHILADELPHIA,9999999999,26000.0,,,,,N,,,,,,N,,,,,,,2,,99
2009066917,3.0,8,PO BOX 261,,RYE,NY,105800261,COUNTY COACH CORP-JAK RABBIT LIN,9149675959,,,,,,N,,,,,,N,,,,,,,2,483526.0,11
2009067299,99.0,1,1735 RIDGEWAY RD,,HAVERTOWN,PA,19083,BORISH PLUMBING LLC,9999999999,,,,,,N,,,,,,N,,,,,,,3,,5
2009086165,99.0,7,100 S. BROAD ST 3RD FL,,PHILADELPHIA,PA,19102,CITY OF PHILADELPHIA,9999999999,57220.0,,,,,N,,,,,,N,,,,,,,1,,5
2009093535,2.0,8,1234 MARKET ST 14TH FL,14TH FL,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2009100174,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,1,,11
2009120254,99.0,1,622 3RD AVE 33RD FL,,NEW YORK,NY,10010,TITUS TRANSPORTATION LP,9999999999,,,,,,N,,,,,,U,,,,,,,2,,99
2009120656,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2010003033,99.0,9,7777 ESSINGTON AVE,,PHILADELPHIA,PA,19153,BENTLEY TRUCK INC,9999999999,15000.0,,,,,N,,,,,,N,,,,,,,2,,5
2010006391,2.0,8,734 SCHUYLKILL AVE,,PHILADELPHIA,PA,19132,THE SCHOOL DISTRICT OF PHILA,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,1,,10
2010006391,2.0,8,3740 EAST THOMPSON ST,,PHILADELPHIA,PA,19137,ATLANTIC EXPRESS OF PA INC,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,2,,11
2010011076,99.0,7,100 S BROAD ST,,PHILADELPHIA,PA,19110,CITY OF PHILADELPHIA,9999999999,57000.0,,,,,N,,,,,,N,,,,,,,1,,5
2009019575,3.0,1,9681 US HIGHWAY 24 WEST,,WOLCOTT,IN,47995,ROADLINK USA NATIONAL LLC,8005235765,80000.0,,,,,N,,,,,,N,,,,,,,1,110533.0,8
2009039109,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009047430,99.0,8,9025 RIVER RD,,INDIANAPOLIS,IN,46240,DURHAM SCHOOL SERVICES LP,2155357300,,,,,,N,,,,,,U,,,,,,,2,,11
2009066918,99.0,8,2500 WHEATSHEAF LANE,,PHILADELPHIA,PA,19137,DURHAM SCHOOL SERVICES LP,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,2,,11
2009067048,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2155805301,,,,,,N,,,,,,N,,,,,,,1,,11
2009074328,2.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA CCT CONNECT,2158318580,,,,,,N,,,,,,N,,,,,,,1,6504.0,10
2009103604,99.0,9,1229 GOVERNOR COURT,,ABINGDON,MD,21009,SAFETY GROOVING AND GRINDING INC,4106792612,80000.0,,,,,N,,,,,,N,,,,,,,2,791090.0,8
2009105202,5.0,1,635 OLD PHILADELPHIA RD,,ABERDEEN,MD,21001,MARINER DISTRIBUTION INC.,4102724747,80000.0,,,,,N,,,,,,N,,,,,,,2,999376.0,8
2009106193,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2009117798,5.0,1,3785 LAURIEN EST`,,ST HYACINTHE,QC,J2R2B2,ACAM TRANSPORT INC,4502785805,80000.0,,,,,N,,,,,000303713,N,,,,,,,1,637877.0,8
2009124391,5.0,9,POB 2827,,BUKLINGTON,NC,27216,CAROLINA TANK,3364308275,999999.0,,,,,N,,,,,,U,,,,,,,2,,99
2009018447,2.0,8,4157 CRESSON STREET,2747 SALMON STREET,PHILADELPHIA,PA,19127,"LEAHY TRANSPORTATION, INC",2154263464,28000.0,,,,,N,,,,,,N,,,,,,,2,,11
2009066104,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,DURHAM BUS COMPANY,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,1,,11
2009067489,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009079005,99.0,1,971 BRIARSDALE RD,,HARRISBURG,PA,17109,RYDER TRUCK RENTAL,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,2,,8
2009112101,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2010003681,99.0,9,300 RUE DE CA BERGE,,QUEBEC,QC,,CANAD INC,9999999999,99999.0,,,,,N,,,,,,N,,,,,,,1,,8
2009029982,5.0,1,1365 MULBERRY LANE,,CARY,IL,60013,DART TRANSIT COMPANY,2195086316,80000.0,,,,,N,,,,,,N,,,,,,,2,75525.0,8
2009071013,3.0,9,OIL AND FOX ST.,,PHILADELPHIA,PA,19124,GIM,8562079520,80000.0,,,,,N,,,,,,N,,,,,,,1,1004011.0,7
2009071013,2.0,3,1326 HARKINS RD.,,PYLESVILLE,MD,21132,VINCENT MARTIN (SELF EMPLOYED),4439103183,50000.0,,,,,N,,,,,,N,,,,,,,3,874700.0,3
2009073631,3.0,1,"40 TOWNSHIP RD, 203",,BLOOMINGDALE,OH,43910,HONE AND SON TRUCKING,7406330391,80000.0,,,,,N,,,,,,N,,,,,,,2,516415.0,8
2009105805,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2009120403,99.0,8,1234 MARKET ST 14TH ST,,PHILADELPHIA,PA,19144,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2009120868,99.0,9,9000 MIDLANTIC DR,,MT LAUREL,PA,08054,MIDLANTIC DR,9999999999,,,,,,N,,,,,,N,,,,,,,2,,99
2009124303,99.0,9,14350 TOWNSEND RD,,UNKNOWN,PA,99999,EDWARD GRAHAM,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,1,,98
2009124954,99.0,8,1234MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2009125088,99.0,8,BROAD & SPRING GARDEN,,PHILADELPHIA,PA,99999,THE SCHOOL DISTRICT,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009125204,99.0,8,3000 E ORTHODOX ST,,PHILADELPHIA,PA,19137,YELLOWBIRD,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009125204,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,2,,11
2010002743,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2155807800,,,,,,N,,,,,,N,,,,,,,2,,11
2009049273,99.0,8,290 ABBOTTSFIELD,,PHILADELPHIA,PA,19129,PHILLY TRANSPORTATION LLC,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009050922,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,3,,11
2009068529,99.0,1,11220 E 10010 N,,UNKNOWN,IN,47567,LESTER BRUMMETT,9999999999,,,,,,N,,,,,,U,,,,,,,2,,99
2009074586,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009086095,99.0,8,1234 MRKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009093566,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009094280,99.0,0,1234 MARKET STREET,,PHILADELPHIA,PA,19107,S E P T A,9999999999,25500.0,,,,,N,,,,,,N,,,,,,,1,,5
2009125154,99.0,8,3740 E THOMPSON STREET,PHILADELPHIA,PHILADELPHIA,PA,19137,ATLANTIC EXPRESS,2155375405,,,,,,N,,,,,,N,,,,,,,1,,11
2009131706,3.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,2155806414,40000.0,,,,,N,,,,,,N,,,,,,,2,41984.0,11
2009035250,99.0,1,2817 S CLEARBROOK DRIVE,,WEST VALLEY,UT,84119,HAKIJA AHMETOVIC,8017555918,80000.0,,,,,N,,,,,,N,,,,,,,2,1532897.0,9
2009047414,5.0,1,1500 BROOKS AVE,,ROCHESTER,NY,14624,WEGMANS,5854293030,800000.0,,,,,N,,,,,0MC152450,N,,,,,,,2,185452.0,8
2009067040,99.0,9,4301 N. DELAWARE AVE,,FAIRLESS HILLS,NJ,99999,4 WINDS CONSTRUCTION,9999999999,,,,,,N,,,,,,N,,,,,,,2,,99
2009069358,99.0,1,4323 14TH ST,,W LEHIGH ACRES,FL,33971,LUIS VALDES,9999999999,,,,,,N,,,,,,N,,,,,,,2,,6
2009079032,99.0,0,6801 OLD YORK RD,,PHILADELPHIA,PA,99999,MANTON TOWING,9999999999,,,,,,N,,,,,,N,,,,,,,1,,5
2009086142,99.0,1,3040 MT. CARMEL,,GLENSIDE,PA,19038,U-HAUL OF GLENSIDE,9999999999,,,,,,N,,,,,,N,,,,,,,2,,5
2009100177,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009115677,5.0,1,7880 BENT BRANCH DRIVE,,IRVING,TX,75063,NEW CENTURY TRANSPORTATION INC,2157794712,80000.0,,,,,N,,,,,,N,,,,,,,1,856029.0,6
2009121118,2.0,8,3740 E THOMPSON ST,,PHILADELPHIA,PA,19137,ATLANTIC EXPRESS,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,3,,10
2009124839,3.0,7,100 S BROAD ST 3RDFL,,PHILADELPHIA,PA,19110,CITY OF PHILADELPHIA SANITATION,2156858073,73280.0,,,,,N,,,,,,N,,,,,,,1,,4
2009124839,4.0,9,1548 FORD RD,,BENSALEM,PA,19020,S R KREVITZ,2156388438,73280.0,,,,,N,,,,,,N,,,,,,,2,456572.0,4
2010005515,3.0,9,401 DOMINO LANE,,PHILADELPHIA,PA,19128,PENN BEER DISTRIBUTORS INC DBA,9999999999,33000.0,,,,,N,,,,,,U,,,,,,,2,,4
2010005734,99.0,9,2180 E OAK RD,,VINELAND,NJ,08361,J & L POULTRY RANCH,9999999999,,,,,,N,,,,,,N,,,,,,,2,,99
2009039263,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009047429,99.0,8,UNKNOWN,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009085856,5.0,1,1501 BELVEDERE ROAD,,WEST PALM BEACH,FL,334061501,NEW LINE TRANSPORT INC,9999999999,80000.0,,,,,N,,,,,000575064,N,,,,,,,2,1537209.0,8
2009100178,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009111585,5.0,2,4350 HADDONFIELD RD,STE 20,PENNSAUKEN,NJ,08109,MARK TRANS INC,8564861122,80000.0,1.0,2.0,0.0,3.0,Y,1.0,1.0,1.0,1.0,,N,,,,,,,1,1034073.0,8
2009120865,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,99999,SEPTA,9999999999,999999.0,,,,,,,,,,,U,,,,,,,2,,11
2010006374,99.0,8,1234 MARKET ST,14TH FLOOR,PHILADELPHIA,PA,19107,SEPTA,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,3,,11
2009025613,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,6,,11
2009038690,2.0,8,1234 MARKET ST 14TH FL,14TH FL,PHILADELPHIA,PA,19107,SEPTA,2155808570,,,,,,N,,,,,,N,,,,,,,1,,11
2009039573,99.0,8,3740 THOMPSON ST,,PHILADELPHIA,PA,99999,ATLANTIC EXPRESS OF PA INC,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,2,,11
2009045103,2.0,2,5250 OLD MAUMEE RD,,FORT WAYNE,IN,46803,PENSKE,8889965415,33000.0,,,,,N,,,,,,N,,,,,,,1,327574.0,3
2009054353,99.0,8,6821 NORWITCH,,PHILADELPHIA,PA,99999,ALL CITY TRANSPORT COMPANY,9999999999,,,,,,N,,,,,,U,,,,,,,1,,99
2009093167,99.0,1,5250 OLD MAUMEE RD,,FORT WAYNE,IN,46803,PENSKE,9999999999,,,,,,N,,,,,,N,,,,,,,1,,8
2009100170,99.0,8,UNKNOWN,,PHILADELPHIA,PA,99999,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009120876,99.0,8,"1234 MARKET ST,14",,PHILADELPHIA,PA,19107,SEPTA,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,2,,10
2009128746,3.0,1,1790 NORTH LEE TREVINO,,EL PASO,TX,79936,G PRIDE TRUCKING,9158559954,80000.0,,,,,N,,,,,000634714,N,,,,,,,1,1732111.0,8
2009132543,3.0,1,12755E NINE MILE ROAD,,WARREN,MI,48089,"UNIVERSA, CAN-AM LTD",8002339445,80000.0,,,,,N,,,,,,N,,,,,,,2,258277.0,6
2010003269,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009067115,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999,,,,,,N,,,,,,N,,,,,,,1,,11
2009067470,99.0,9,PO BOX 909,,MORTON,IA,61550,UNKNOWN,9999999999,,,,,,N,,,,,,U,,,,,,,1,,99
2009075341,4.0,4,960 E SWEDESFOR,,EXTON,PA,19341,CM JONES INC,2672627339,73280.0,,,,,N,,,,,,U,,,,,,,1,,99
2009082685,4.0,4,2011 BELAIR RD PO BOX27,,FALLSTON,MD,21047,AL TRANSPORT,9999999999,73280.0,,,,,N,,,,,,N,,,,,,,1,1109502.0,4
2009082685,2.0,8,2905 ABBOTTSFORD AVE,,PHILADELPHIA,PA,19129,PHILLY TRANSPORTATION LLC,2158421222,29800.0,,,,,N,,,,,,N,,,,,,,3,1497653.0,11
2009093634,99.0,8,1234,MARKET,PHILADELPHIA,PA,19107,SEPTA,2155805301,,,,,,N,,,,,,N,,,,,,,2,,11
2009100515,5.0,1,1901 TRAIN AVE,,CLEVELAND,OH,44103,INNER CITY LINES INC,2162766773,800000.0,,,,,N,,,,,,N,,,,,,,1,597288.0,8
2009105966,99.0,9,100 S BROAD ST 3,,PHILADELPHIA,PA,19110,CITY OF PHILADELPHIA,9999999999,16000.0,,,,,N,,,,,,N,,,,,,,1,,99
2009124985,99.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,19107,SEPTA,9999999999,999999.0,,,,,N,,,,,,U,,,,,,,1,,11
2009063830,99.0,9,42 WESTMINSTER DR,,VOORHEES,NJ,08043,MGH DISTRIBUTORS,9999999999,,,,,,N,,,,,,N,,,,,,,2,,99
2009063988,99.0,8,"1234 MARKET STREET,14TH",,PHILADELPHIA,PA,19107,SOUTHEASTERN PENNSYVANIA TRANS,9999999999,999999.0,,,,,N,,,,,,N,,,,,,,2,,11
2009077205,3.0,1,2648 W 50TH ST,,CHICAGO,IL,60632,LU TRANSPORT,7734766601,80000.0,,,,,N,,,,,,N,,,,,,,2,542189.0,8
