CRN,ARRIVAL_TM,AUTOMOBILE_COUNT,BELTED_DEATH_COUNT,BELTED_SUSP_SERIOUS_INJ_COUNT,BICYCLE_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,CHLDPAS_DEATH_COUNT,CHLDPAS_SUSP_SERIOUS_INJ_COUNT,COLLISION_TYPE,COMM_VEH_COUNT,CONS_ZONE_SPD_LIM,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,DEC_LAT,DEC_LONG,DISPATCH_TM,DISTRICT,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,EST_HRS_CLOSED,FATAL_COUNT,HEAVY_TRUCK_COUNT,HORSE_BUGGY_COUNT,HOUR_OF_DAY,ILLUMINATION,INJURY_COUNT,INTERSECT_TYPE,INTERSECTION_RELATED,LANE_CLOSED,LATITUDE,LN_CLOSE_DIR,LOCATION_TYPE,LONGITUDE,MAX_SEVERITY_LEVEL,MCYCLE_DEATH_COUNT,MCYCLE_SUSP_SERIOUS_INJ_COUNT,MOTORCYCLE_COUNT,MUNICIPALITY,NONMOTR_COUNT,NONMOTR_DEATH_COUNT,NONMOTR_SUSP_SERIOUS_INJ_COUNT,NTFY_HIWY_MAINT,PED_COUNT,PED_DEATH_COUNT,PED_SUSP_SERIOUS_INJ_COUNT,PERSON_COUNT,POLICE_AGCY,POSSIBLE_INJ_COUNT,RDWY_SURF_TYPE_CD,RELATION_TO_ROAD,ROAD_CONDITION,ROADWAY_CLEARED,SCH_BUS_IND,SCH_ZONE_IND,SECONDARY_CRASH,SMALL_TRUCK_COUNT,SPEC_JURIS_CD,SUSP_MINOR_INJ_COUNT,SUSP_SERIOUS_INJ_COUNT,SUV_COUNT,TCD_FUNC_CD,TCD_TYPE,TFC_DETOUR_IND,TIME_OF_DAY,TOT_INJ_COUNT,TOTAL_UNITS,UNB_DEATH_COUNT,UNB_SUSP_SERIOUS_INJ_COUNT,UNBELTED_OCC_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,URBAN_AREA,URBAN_RURAL,VAN_COUNT,VEHICLE_COUNT,WEATHER1,WEATHER2,WORK_ZONE_IND,WORK_ZONE_LOC,WORK_ZONE_TYPE,WORKERS_PRES,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,WZ_WORKERS_INJ_KILLED
2008109521,2305,0,0,0,0,0,0,0,0,0,8,0,,67,8,2008,3,40.0395,-75.1169,2300.0,6,0,0,0,0,0,1,0,0,,0,0,0,22,3,1,0,,0,40 02:22.034,,0,75 07:00.822,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,1,,N,N,,0,,1,0,1,0.0,0,,2250,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2008069626,2032,1,0,0,0,0,0,0,0,0,1,0,,67,4,2008,3,39.9745,-75.1587,2032.0,6,0,0,0,0,0,1,0,0,,0,0,0,20,3,0,1,,0,39 58:28.020,,0,75 09:31.391,0,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1,,N,N,,0,,0,0,1,0.0,0,,2032,0,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2008069669,1812,2,0,0,0,0,0,0,0,0,1,0,,67,4,2008,7,,,1809.0,6,0,0,0,0,0,0,0,0,,0,0,0,18,1,1,1,,0,,,0,,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,1,1,,N,N,,0,,0,0,0,0.0,0,,1805,1,2,0,0,0,0,0,3,3,0,2,3,,N,,,,,,,,,,,
2008080104,1418,1,0,0,0,0,0,0,0,0,7,0,,67,6,2008,3,39.9132,-75.1482,1411.0,6,0,0,0,0,1,0,0,0,,0,0,0,14,1,0,0,,0,39 54:43.541,,2,75 08:53.934,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,2,1,,N,N,,0,,0,0,0,0.0,0,,1401,0,1,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2008122560,2115,2,0,0,0,0,0,0,0,0,4,0,,67,9,2008,6,40.0134,-75.2025,2109.0,6,0,0,0,0,0,0,1,0,,0,0,0,19,3,1,2,,0,40 00:48.050,,0,75 12:08.483,3,0,0,0,67301,0,0,0,N,0,0,0,9,67301,0,,1,9,,N,N,,0,,1,0,0,0.0,0,,1942,1,2,0,0,0,0,7,3,4,0,2,7,,N,,,,,,,,,,,
2008127377,22,1,0,0,0,0,0,0,0,0,4,0,,67,11,2008,7,40.0378,-75.012,13.0,6,0,0,0,0,0,0,0,0,2.0,0,0,0,0,3,2,0,,1,40 02:17.070,2.0,0,75 00:40.295,4,0,0,0,67301,1,0,0,N,0,0,0,4,68K01,1,,1,1,,N,N,,0,,0,0,1,0.0,0,N,0,2,4,0,0,0,1,0,3,4,1,3,3,,N,,,,,,,,,,,
2008119782,1120,0,0,0,0,0,0,0,0,0,8,0,,67,9,2008,4,40.0367,-75.1738,1112.0,6,0,0,0,0,0,0,0,0,,0,0,0,11,1,1,1,,0,40 02:12.019,,0,75 10:25.841,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,2,1,,N,N,,1,,0,0,0,3.0,2,,1106,1,2,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2008132902,1215,1,0,0,0,0,0,0,0,0,8,0,,67,10,2008,6,39.9376,-75.1501,1215.0,6,0,0,0,0,0,0,0,0,,0,0,0,12,1,1,1,,0,39 56:15.226,,0,75 09:00.291,8,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,1,,N,N,,0,,0,0,0,0.0,0,,1215,1,2,0,0,0,1,0,3,4,0,1,3,,N,,,,,,,,,,,
2008132907,1957,1,0,0,0,0,0,0,0,0,6,0,,67,10,2008,7,40.0326,-75.0914,1953.0,6,0,0,0,0,0,2,0,0,2.0,0,0,0,99,3,1,0,,1,40 01:57.342,2.0,0,75 05:29.036,8,0,0,0,67301,0,0,0,,0,0,0,2,67301,0,,1,9,,,,,0,,0,0,1,0.0,0,N,9999,1,2,0,0,0,1,1,3,4,0,2,7,,N,,,,,,,,,,,
2008122796,2345,1,0,0,1,0,0,0,0,0,4,0,,67,9,2008,3,39.9415,-75.1573,2344.0,6,0,0,0,0,0,0,0,0,,0,0,0,23,3,1,0,,0,39 56:29.511,,0,75 09:26.186,4,0,0,0,67301,1,0,0,N,0,0,0,2,67301,1,,1,9,,N,N,,0,,0,0,0,0.0,0,,2343,1,2,0,0,0,0,0,3,4,0,1,7,,N,,,,,,,,,,,
