CRN,AGE,AIRBAG_PADS,AIRBAG1,AIRBAG2,AIRBAG3,AIRBAG4,CLOTHING_TYPE,DVR_LIC_STATE,DVR_PED_CONDITION,EJECT_PATH_CD,EJECTION_IND,EXTRIC_IND,INJ_SEVERITY,NON_MOTORIST,PED_LOCATION,PED_SIGNAL,PERSON_NUM,PERSON_TYPE,RESTRAINT_HELMET,SEAT_POSITION,SEX,TRANSPORTED,TRANSPORTED_BY,UNIT_NUM,VULNERABLE_ROAD_USER
2008101285,27,9,,,,, ,PA,0.0,0,1,1,3,0,  , ,1,1,3,1,F,Y,,1,0
2008101285,1,9,,,,, ,DE,0.0,0,1,1,0,0,  , ,5,2,4,6,M,N,,3,0
2008101285,33,9,,,,, ,DE,0.0,0,1,1,0,0,  , ,3,1,3,1,F,N,,3,0
2008101285,2,9,,,,, ,DE,0.0,0,1,1,0,0,  , ,6,2,4,4,F,N,,3,0
2008101285,43,9,,,,, ,PA,0.0,0,1,0,0,0,  , ,2,1,3,1,M,N,,2,0
2008101285,50,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,4,2,3,3,M,N,,1,0
2008101285,27,9,,,,, ,PA,0.0,0,1,1,3,0,  , ,1,1,3,1,F,Y,,1,0
2008101285,1,9,,,,, ,DE,0.0,0,1,1,0,0,  , ,5,2,4,6,M,N,,3,0
2008101285,33,9,,,,, ,DE,0.0,0,1,1,0,0,  , ,3,1,3,1,F,N,,3,0
2008101285,2,9,,,,, ,DE,0.0,0,1,1,0,0,  , ,6,2,4,4,F,N,,3,0
2008101285,43,9,,,,, ,PA,0.0,0,1,0,0,0,  , ,2,1,3,1,M,N,,2,0
2008101285,50,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,4,2,3,3,M,N,,1,0
2008101285,27,9,,,,, ,PA,0.0,0,1,1,3,0,  , ,1,1,3,1,F,Y,,1,0
2008101285,1,9,,,,, ,DE,0.0,0,1,1,0,0,  , ,5,2,4,6,M,N,,3,0
2008101285,33,9,,,,, ,DE,0.0,0,1,1,0,0,  , ,3,1,3,1,F,N,,3,0
2008101285,2,9,,,,, ,DE,0.0,0,1,1,0,0,  , ,6,2,4,4,F,N,,3,0
2008101285,43,9,,,,, ,PA,0.0,0,1,0,0,0,  , ,2,1,3,1,M,N,,2,0
2008118967,35,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,1,0
2008118967,40,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,F,N,,2,0
2008118967,58,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,2,0
2008118967,35,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F,N,,1,0
2008118967,40,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,F,N,,2,0
2008118967,58,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,2,0
2008119072,22,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,1,0
2008119072,22,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2008119072,22,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,F,N,,2,0
2008119072,22,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,M, ,,1,0
2008119072,22,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,1,0
2008119072,22,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2008119072,22,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,F,N,,2,0
2008119072,22,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,M, ,,1,0
2008119285,31,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,1,0
2008119285,46,9,,,,, ,PA,1.0,0,1,3,0,0,  , ,3,1,99,1,F,N,,2,0
2008119285,32,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,M,N,,1,0
2008119285,51,9,,,,, ,PA,1.0,0,1,3,0,0,  , ,4,2,99,3,M,N,,2,0
2008119285,31,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,1,0
2008119285,46,9,,,,, ,PA,1.0,0,1,3,0,0,  , ,3,1,99,1,F,N,,2,0
2008119285,32,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,2,2,3,3,M,N,,1,0
2008119285,51,9,,,,, ,PA,1.0,0,1,3,0,0,  , ,4,2,99,3,M,N,,2,0
2008132818,56,9,,,,, ,PA,0.0,0,1,1,8,0,  , ,1,1,3,1,M,Y,,1,0
2008132818,78,0,,,,, ,NJ,0.0,0,1,1,0,0,  , ,4,2,3,4,M,N,,2,0
2008132818,71,9,,,,, ,NJ,0.0,0,1,1,0,0,  , ,3,2,3,3,F,N,,2,0
2008132818,45,9,,,,, ,NJ,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2008132818,56,9,,,,, ,PA,0.0,0,1,1,8,0,  , ,1,1,3,1,M,Y,,1,0
2008132818,78,0,,,,, ,NJ,0.0,0,1,1,0,0,  , ,4,2,3,4,M,N,,2,0
2008132818,71,9,,,,, ,NJ,0.0,0,1,1,0,0,  , ,3,2,3,3,F,N,,2,0
2008132818,45,9,,,,, ,NJ,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2009001036,23,9,,,,, ,DE,0.0,0,0,0,8,0,  , ,1,1,99,1,F,Y,,2,0
2009001036,19,9,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2009001036,27,9,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,3,0
2009001036,23,9,,,,, ,DE,0.0,0,0,0,8,0,  , ,1,1,99,1,F,Y,,2,0
2009001036,19,9,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2009001036,27,9,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,3,0
2009001036,23,9,,,,, ,DE,0.0,0,0,0,8,0,  , ,1,1,99,1,F,Y,,2,0
2009001036,19,9,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M,N,,1,0
2009001036,27,9,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,3,0
2009025182,61,8,02,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,99,1,M,Y,,1,0
2008026739,50,99,,,,, ,PA,0.0,0,0,0,3,0,  , ,1,1,99,1,M, ,,1,0
2008042158,32,99,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,F, ,,1,0
2008042158,3,99,,,,, ,PA,0.0,0,1,0,8,0,  , ,2,2,99,6,F, ,,2,0
2008042158,27,99,,,,, ,PA,0.0,0,1,0,8,0,  , ,1,1,99,1,F, ,,2,0
2008042158,32,99,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,F, ,,1,0
2008042158,3,99,,,,, ,PA,0.0,0,1,0,8,0,  , ,2,2,99,6,F, ,,2,0
2008042158,27,99,,,,, ,PA,0.0,0,1,0,8,0,  , ,1,1,99,1,F, ,,2,0
2008044290,28,99,,,,, ,PA,9.0,0,0,0,8,0,  , ,1,1,99,1,F, ,,2,0
2008044290,38,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2008044290,28,99,,,,, ,PA,9.0,0,0,0,8,0,  , ,1,1,99,1,F, ,,2,0
2008044290,38,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2008050613,35,99,,,,, ,MC,0.0,0,1,1,9,0,  , ,1,1,99,1,M, ,,1,0
2008050613,59,99,,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,99,1,M, ,,2,0
2008050613,35,99,,,,, ,MC,0.0,0,1,1,9,0,  , ,1,1,99,1,M, ,,1,0
2008050613,59,99,,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,99,1,M, ,,2,0
2008050810,82,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2008060222,4,0,,,,, ,PA,0.0,0,0,0,9,0,  , ,2,2,2,6,F, ,,1,0
2008060222,27,8,M,,,, ,PA,0.0,0,0,0,9,0,  , ,1,1,1,1,F, ,,1,0
2008066371,18,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,0,1,M,N,,1,0
2008066371,22,0,,,,, ,PA,0.0,0,1,1,2,0,  , ,2,2,0,3,M,Y,,1,0
2008066371,22,0,,,,, ,PA,0.0,0,1,1,3,0,  , ,3,2,0,6,M,Y,,1,0
2008082307,60,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2008082616,30,8,M,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,3,1,M, ,,1,0
2008082616,21,8,M,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,3,1,M, ,,2,0
2008082616,28,8,M,,,, ,PA,0.0,0,1,0,4,0,  , ,2,2,3,3,F, ,,1,0
2008082616,30,8,M,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,3,1,M, ,,1,0
2008082616,21,8,M,,,, ,PA,0.0,0,1,0,4,0,  , ,1,1,3,1,M, ,,2,0
2008082616,28,8,M,,,, ,PA,0.0,0,1,0,4,0,  , ,2,2,3,3,F, ,,1,0
2008087491,33,99,,,,, ,PA,9.0,0,1,0,4,0,  , ,2,2,99,3,F,N,,1,0
2008087491,35,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,F,N,,2,0
2008087491,15,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,2,2,99,3,M,N,,2,0
2008087491,8,99,,,,, ,PA,9.0,0,1,0,0,0,  , ,3,2,99,6,F,N,,1,0
2008087491,55,8,02,,,, ,PA,9.0,0,1,0,4,0,  , ,1,1,99,1,F,Y,,1,0
2008087491,33,99,,,,, ,PA,9.0,0,1,0,4,0,  , ,2,2,99,3,F,N,,1,0
2008087491,35,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,F,N,,2,0
2008087491,15,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,2,2,99,3,M,N,,2,0
2008087491,8,99,,,,, ,PA,9.0,0,1,0,0,0,  , ,3,2,99,6,F,N,,1,0
2008087491,55,8,02,,,, ,PA,9.0,0,1,0,4,0,  , ,1,1,99,1,F,Y,,1,0
2008087977,24,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,2,0
2008087977,24,0,,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,99,1,F,Y,,1,0
2008087977,18,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,2,2,99,3,F,Y,,1,0
2008087977,24,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,2,0
2008087977,24,0,,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,99,1,F,Y,,1,0
2008087977,18,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,2,2,99,3,F,Y,,1,0
2008088422,7,0,,,,, ,  ,0.0,0,0,0,4,1,  , ,1,1,0,1,M,Y,,2,1
2008088422,75,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,0,1,F,N,,1,0
2008088422,7,0,,,,, ,  ,0.0,0,0,0,4,1,  , ,1,1,0,1,M,Y,,2,1
2008040548,25,8,02,,,, ,PA,0.0,0,1,9,3,0,  , ,2,1,99,1,M, ,,2,0
2008040548,99,99,,,,, ,  ,9.0,9,9,9,9,0,  , ,1,1,99,1,U, ,,1,0
2008040548,25,8,02,,,, ,PA,0.0,0,1,9,3,0,  , ,2,1,99,1,M, ,,2,0
2008040548,99,99,,,,, ,  ,9.0,9,9,9,9,0,  , ,1,1,99,1,U, ,,1,0
2008047835,34,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M, ,,2,0
2008047835,29,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M, ,,1,0
2008047835,35,9,,,,, ,PA,0.0,0,1,1,4,0,  , ,2,2,3,3,M, ,,2,0
2008047835,34,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M, ,,2,0
2008047835,29,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,M, ,,1,0
2008047835,35,9,,,,, ,PA,0.0,0,1,1,4,0,  , ,2,2,3,3,M, ,,2,0
2008049342,23,8,02,,,, ,NJ,0.0,0,1,0,0,0,  , ,1,1,3,1,F,N,,1,0
2008049342,19,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,3,2,3,3,F,N,,2,0
2008049342,20,0,,,,, ,PA,0.0,0,1,0,0,0,  , ,2,1,3,1,F,N,,2,0
2008049342,23,8,02,,,, ,NJ,0.0,0,1,0,0,0,  , ,1,1,3,1,F,N,,1,0
2008049342,19,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,3,2,3,3,F,N,,2,0
2008049342,20,0,,,,, ,PA,0.0,0,1,0,0,0,  , ,2,1,3,1,F,N,,2,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,2,2,0,15,F, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,8,2,0,15,M, ,,1,0
2008051732,20,0,,,,, ,PA,0.0,0,1,1,3,0,  , ,1,1,99,1,M, ,,2,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,5,2,0,15,F, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,2,0,15,F, ,,1,0
2008051732,51,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,11,1,99,1,M, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,7,2,0,15,F, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,3,2,0,15,M, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,4,2,0,15,M, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,6,2,0,15,F, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,10,2,0,15,F, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,9,2,0,15,F, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,2,2,0,15,F, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,8,2,0,15,M, ,,1,0
2008051732,20,0,,,,, ,PA,0.0,0,1,1,3,0,  , ,1,1,99,1,M, ,,2,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,5,2,0,15,F, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,2,0,15,F, ,,1,0
2008051732,51,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,11,1,99,1,M, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,7,2,0,15,F, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,3,2,0,15,M, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,4,2,0,15,M, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,6,2,0,15,F, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,10,2,0,15,F, ,,1,0
2008051732,99,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,9,2,0,15,F, ,,1,0
2008057664,38,99,,,,, ,PA,0.0,0,0,0,8,0,  , ,1,1,99,1,F, ,,2,0
2008057664,29,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,1,0
2008057664,38,99,,,,, ,PA,0.0,0,0,0,8,0,  , ,1,1,99,1,F, ,,2,0
2008057664,29,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,1,0
2008059053,24,99,,,,, ,PA,0.0,0,0,0,8,0,  , ,1,1,99,1,M, ,,1,0
2008060232,32,0,,,,, ,  ,0.0,0,0,0,8,1,  , ,1,1,0,1,M, ,,2,1
2008060232,99,99,,,,, ,PA,0.0,0,0,0,9,0,  , ,2,2,99,99,U, ,,1,0
2008060232,25,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2008060232,99,99,,,,, ,PA,0.0,0,0,0,9,0,  , ,3,2,99,99,U, ,,1,0
2008060232,32,0,,,,, ,  ,0.0,0,0,0,8,1,  , ,1,1,0,1,M, ,,2,1
2008060232,99,99,,,,, ,PA,0.0,0,0,0,9,0,  , ,2,2,99,99,U, ,,1,0
2008060232,25,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2008060232,99,99,,,,, ,PA,0.0,0,0,0,9,0,  , ,3,2,99,99,U, ,,1,0
2008069248,1,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,2,2,4,5,M, ,,2,0
2008069248,25,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,99,1,F, ,,2,0
2008069248,53,99,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M, ,,1,0
2008069248,1,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,2,2,4,5,M, ,,2,0
2008069248,25,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,1,1,99,1,F, ,,2,0
2008069248,53,99,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M, ,,1,0
2008070686,38,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M, ,,1,0
2008070686,20,0,,,,, ,FL,0.0,0,0,0,0,0,  , ,1,1,3,1,M, ,,2,0
2008070686,38,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M, ,,1,0
2008070686,20,0,,,,, ,FL,0.0,0,0,0,0,0,  , ,1,1,3,1,M, ,,2,0
2008082611,25,9,,,,, ,PA,0.0,0,0,0,8,0,  , ,1,1,1,1,F, ,,1,0
2008082611,6,99,,,,, ,PA,0.0,0,0,0,4,0,  , ,2,2,90,5,M, ,,1,0
2008095535,99,0,,,,, ,NC,0.0,0,0,0,0,0,  , ,2,2,1,3,F,N,,1,0
2008095535,41,0,,,,, ,NC,0.0,0,0,0,0,0,  , ,1,1,1,1,M,N,,1,0
2008095535,50,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,1,1,M,Y,,2,0
2008095535,99,0,,,,, ,NC,0.0,0,0,0,0,0,  , ,2,2,1,3,F,N,,1,0
2008095535,41,0,,,,, ,NC,0.0,0,0,0,0,0,  , ,1,1,1,1,M,N,,1,0
2008095535,50,0,,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,1,1,M,Y,,2,0
2008095847,22,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,3,2,3,3,M,N,,2,0
2008095847,47,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2008095847,21,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,4,2,3,4,F,N,,2,0
2008095847,21,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,M,N,,2,0
2008095847,18,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,5,2,3,6,F,N,,2,0
2008095847,22,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,3,2,3,3,M,N,,2,0
2008095847,47,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2008095847,21,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,4,2,3,4,F,N,,2,0
2008095847,21,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,M,N,,2,0
2008095847,18,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,5,2,3,6,F,N,,2,0
2008101005,57,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,3,0
2008101005,41,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2008101005,18,8,02,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,3,1,F,Y,,1,0
2008101005,57,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,3,0
2008101005,41,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2008101005,18,8,02,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,3,1,F,Y,,1,0
2008101005,57,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,3,0
2008101005,41,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,M,N,,2,0
2008101005,18,8,02,,,, ,PA,0.0,0,0,0,4,0,  , ,1,1,3,1,F,Y,,1,0
2008101791,35,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2008101791,45,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,2,1,3,1,F,N,,2,0
2008101791,35,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2008101791,45,8,M,,,, ,PA,0.0,0,1,1,4,0,  , ,2,1,3,1,F,N,,2,0
2008104870,99,99,,,,, ,  ,9.0,0,0,0,9,0,  , ,1,1,99,1,U,N,,1,0
2008104870,27,8,M,,,, ,PA,0.0,0,1,3,3,0,  , ,2,1,0,1,F,Y,,2,0
2008104870,99,99,,,,, ,  ,9.0,0,0,0,9,0,  , ,1,1,99,1,U,N,,1,0
2008104870,27,8,M,,,, ,PA,0.0,0,1,3,3,0,  , ,2,1,0,1,F,Y,,2,0
2008122832,22,0,,,,, ,NJ,0.0,0,0,0,0,0,  , ,2,2,3,3,M,N,,1,0
2008122832,21,0,,,,, ,NJ,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,1,0
2008132403,51,8,M,,,, ,PA,0.0,0,1,1,8,0,  , ,1,1,3,1,F,Y,,1,0
2008132403,72,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,M,N,,2,0
2008132403,51,8,M,,,, ,PA,0.0,0,1,1,8,0,  , ,1,1,3,1,F,Y,,1,0
2008132403,72,8,M,,,, ,PA,0.0,0,1,1,0,0,  , ,2,1,3,1,M,N,,2,0
2008133645,48,8,02,,,, ,PA,0.0,0,0,9,8,0,  , ,2,2,99,3,F,Y,,2,0
2008133645,99,19,,,,, ,PA,2.0,0,0,9,4,0,  , ,2,2,0,3,M,Y,,1,0
2008133645,74,8,02,,,, ,PA,0.0,0,0,9,4,0,  , ,1,1,0,1,M,N,,2,0
2008133645,20,19,,,,, ,PA,2.0,0,1,9,8,0,  , ,1,1,0,1,M,Y,,1,0
2008133645,48,8,02,,,, ,PA,0.0,0,0,9,8,0,  , ,2,2,99,3,F,Y,,2,0
2008133645,99,19,,,,, ,PA,2.0,0,0,9,4,0,  , ,2,2,0,3,M,Y,,1,0
2008133645,74,8,02,,,, ,PA,0.0,0,0,9,4,0,  , ,1,1,0,1,M,N,,2,0
2008133645,20,19,,,,, ,PA,2.0,0,1,9,8,0,  , ,1,1,0,1,M,Y,,1,0
2008134037,20,0,,,,, ,PA,0.0,0,0,0,8,0,  , ,1,1,99,1,M,Y,,1,0
2009013751,27,0,,,,, ,PA,4.0,0,1,1,0,0,  , ,1,1,0,1,M,N,,1,0
2009024986,10,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,2,2,99,3,M,Y,,2,0
2009024986,7,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,3,2,99,6,M,Y,,2,0
2009024986,56,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,F,N,,1,0
2009024986,44,99,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,2,0
2009024986,10,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,2,2,99,3,M,Y,,2,0
2009024986,7,99,,,,, ,PA,0.0,0,1,1,4,0,  , ,3,2,99,6,M,Y,,2,0
2009024986,56,0,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,F,N,,1,0
2009024986,44,99,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,99,1,M,N,,2,0
2009053884,49,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,2,0
2009053884,99,99,,,,, ,  ,9.0,0,0,0,9,0,  , ,1,1,99,1,U,N,,1,0
2009053884,49,0,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F,N,,2,0
2009053884,99,99,,,,, ,  ,9.0,0,0,0,9,0,  , ,1,1,99,1,U,N,,1,0
2008036790,58,9,,,,, ,NJ,0.0,0,1,1,0,0,  , ,3,1,3,1,F,N,,3,0
2008036790,29,9,,,,, ,MA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2008036790,47,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2008036790,58,9,,,,, ,NJ,0.0,0,1,1,0,0,  , ,3,1,3,1,F,N,,3,0
2008036790,29,9,,,,, ,MA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2008036790,47,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2008036790,58,9,,,,, ,NJ,0.0,0,1,1,0,0,  , ,3,1,3,1,F,N,,3,0
2008036790,29,9,,,,, ,MA,0.0,0,1,1,0,0,  , ,2,1,3,1,F,N,,2,0
2008036790,47,9,,,,, ,PA,0.0,0,1,1,0,0,  , ,1,1,3,1,F,N,,1,0
2008053016,26,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,M, ,,2,0
2008053016,21,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,M, ,,3,0
2008053016,33,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,M, ,,1,0
2008053016,26,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,M, ,,2,0
2008053016,21,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,M, ,,3,0
2008053016,33,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,M, ,,1,0
2008053016,26,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,M, ,,2,0
2008053016,21,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,M, ,,3,0
2008053016,33,99,,,,, ,PA,0.0,0,1,0,0,0,  , ,1,1,99,1,M, ,,1,0
2008057797,40,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,1,0
2008057797,21,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F, ,,2,0
2008057797,40,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,F, ,,1,0
2008057797,21,8,02,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,3,1,F, ,,2,0
2008059289,39,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2008059289,47,0,,,,, ,  ,9.0,0,0,0,4,1,  , ,1,1,0,1,M, ,,2,1
2008059289,39,99,,,,, ,PA,0.0,0,0,0,0,0,  , ,1,1,99,1,M, ,,1,0
2008059289,47,0,,,,, ,  ,9.0,0,0,0,4,1,  , ,1,1,0,1,M, ,,2,1
2008061299,58,8,02,,,, ,NJ,0.0,0,0,0,0,0,  , ,1,1,3,1,F, ,,1,0
