CRN,CRASH_YEAR,TRAILER_PARTIAL_VIN,TRL_SEQ_NUM,TRL_VEH_REG_STATE,TRL_VEH_TAG_NUM,TRL_VEH_TYPE_CD,UNIT_NUM
2022052879,2022,13N148200N,1,ME,5058574,6.0,2
2022099744,2022,5VGFW5022G,1,ME,5043303,3.0,1
2022104931,2022,1GRAA062XB,1,OH,TSE1724,7.0,1
2022114383,2022,9999999999,1,,,8.0,1
2022009062,2022,4LM35482,1,NJ,TWA146F,6.0,1
2022062823,2022,1W16532A4M,1,IA,VF1398,7.0,1
2022019067,2022,,0,MI,E589670,3.0,1
2022043297,2022,9999999999,1,PA,,6.0,1
2022021771,2022,9999999999,1,PA,PT618C5,7.0,1
2022034036,2022,9999999999,1,MS,XXX9999,6.0,2
2022075946,2022,9999999999,1,,,3.0,1
2022039643,2022,1JJV532W97,1,ME,3145923,7.0,1
2022033707,2022,1JJV532WX4,1,ME,231183G,7.0,2
2022045283,2022,9999999999,1,ZZ,P542835,7.0,1
2022057101,2022,5A3C824DX6,1,ME,2593555,3.0,1
2022097151,2022,9999999999,1,MB,TE1502,7.0,2
2022029554,2022,,0,NJ,M50PBY,1.0,1
2022060748,2022,16HGB2027B,1,PA,XGA5846,7.0,1
2022063635,2022,550FB1216J,1,PA,XKS6960,3.0,2
2022053346,2022,1TDH40029S,1,PA,XHB2109,7.0,2
2022056915,2022,4ZHGF24263,1,PA,PT8567W,6.0,1
2022098410,2022,9999999999,1,,,7.0,1
2022016774,2022,1TV1C4031E,1,PA,XLD5235,3.0,1
2022057100,2022,5MAPA4827H,1,NJ,TYE63T,7.0,1
2022072774,2022,57JE53307G,1,PA,PT461A4,7.0,2
2022006188,2022,1GR1A0624N,1,IL,827786ST,7.0,1
2022116241,2022,LJRC412666,1,TN,T972365,7.0,1
2023006603,2022,5SFCF40309,1,PA,PT945F5,5.0,1
2022027516,2022,3H3V532K6N,1,IN,PA85462,7.0,1
2022052082,2022,3H3V532C6J,1,FL,CEZ4443,7.0,1
2022123914,2022,1RNF48A229,1,PA,PT977M0,7.0,2
2022034914,2022,1RND53A22A,1,PA,PT397G4,7.0,2
2022079750,2022,1GRAA0620D,1,TN,291391T,7.0,1
2022099744,2022,1FMSK8FH2M,2,IL,BL41883,1.0,1
2022003938,2022,9999999999,1,ID,TN1064,7.0,1
2022098618,2022,5ZT2CKEC5N,1,PA,XNT5779,5.0,1
2022027516,2022,3VW267AJ1G,1,PA,0000,1.0,2
2022074584,2022,7J517GH17K,1,PA,XLS5842,3.0,2
2022079773,2022,1DTV11Z25X,1,ID,TM1590,7.0,3
2022097151,2022,4FKWG1725V,1,PA,XLW4592,8.0,1
2022058460,2022,4H100191XA,1,PA,XNN2261,3.0,1
2022083053,2022,1E9DS12251,1,PA,XHS9822,3.0,2
2022054369,2022,1UYVS2532M,1,CA,4TL2192,7.0,1
2022120274,2022,3H3V532CHT,1,IN,TR558LHR,7.0,1
2022003666,2022,9999999999,1,OH,TRL1493,7.0,1
2022030489,2022,1E1U2Y285J,1,PA,PT632D3,7.0,2
2022031724,2022,9999999999,1,ZZ,UNKNOWN,7.0,1
2022124372,2022,9999999999,1,,,9.0,2
2022115162,2022,LJRC54263F,1,IN,P446259,7.0,2
2022097678,2022,3H3V532C5H,1,ME,2825182,7.0,1
2022075263,2022,1JJV532W15,1,FL,5145CY,7.0,2
2022048958,2022,1TTF532067,1,TN,T987656,7.0,1
2022018717,2022,9999999999,1,TX,195B562,7.0,1
2022112094,2022,1UYVS253XN,1,IL,808646,7.0,1
2022080095,2022,1DW1A5323M,1,ME,30TLR37690,7.0,2
2022112094,2022,1JJV281D6D,2,IN,P307303,7.0,3
2022006006,2022,9999999999,1,NJ,TVX85L,7.0,2
2022028061,2022,,0,KS,506049,7.0,2
2022089935,2022,UNKNOWN,1,IN,PB43852,7.0,2
2022112094,2022,3H3V281C2A,1,IN,P239061,7.0,3
2022025841,2022,9999999999,1,IL,9999999,6.0,1
2022110589,2022,9999999999,1,PA,XC7-9418,3.0,2
2022026577,2022,9999999999,1,PA,PT125N1,7.0,1
2022040009,2022,2020110161,1,PA,XMC1214,5.0,1
2022103196,2022,1GRAP5612E,1,LA,J621766,7.0,1
2022026577,2022,9999999999,1,IL,550839ST,7.0,5
2022096966,2022,3H3V532KXN,1,TN,160356T,7.0,1
2022012289,2022,9999999999,1,NJ,THG14Y,7.0,2
2022059219,2022,13N248203F,1,OH,TQP4416,6.0,1
2022041548,2022,7FNUT1628J,1,IN,TR465ZVC,3.0,1
2022109268,2022,1UYVS25329,1,PA,PT2654V,7.0,2
2022040878,2022,5V8VC532XJ,1,PA,PT290D4,7.0,2
2022090257,2022,1UYVS2426F,1,IN,TMK51T,7.0,1
2022013886,2022,1JJV532D5E,1,ME,3125235,7.0,2
2022057140,2022,1TTF532006,1,TX,T862676,7.0,3
2022082966,2022,9999999999,1,ME,25174958,3.0,2
2023002813,2022,5V8VC532XP,1,MT,40L9VY,7.0,2
2022021461,2022,1UYVS25388,1,PA,PT995L5,7.0,1
2022072832,2022,14HU12204M,1,WA,54693AG,3.0,2
2022115487,2022,9999999999,1,ZZ,UNKNOWN,7.0,2
2022102397,2022,9999999999,1,PA,PT262E4,7.0,2
2022051568,2022,4YDF32B28L,1,FL,Y309JA,5.0,2
2022108113,2022,9999999999,1,ME,26PLR80318,7.0,2
2022022954,2022,9999999999,1,ME,ME257074F,6.0,1
2022048771,2022,1RNF48A28M,1,MO,08B808,7.0,2
2022085926,2022,9999999999,1,IN,P399390,6.0,2
2022087835,2022,1JJV532DXH,1,IL,834682ST,6.0,1
2022083781,2022,4A2LD5326J,1,PA,PT817C7,6.0,2
2022025788,2022,9999999999,1,ZZ,999999,7.0,2
2022072832,2022,1R1F2482X5,1,NJ,TSH60R,7.0,1
2022091263,2022,58TCH0BV4J,1,PA,XMS4997,5.0,2
2022062540,2022,5A4RL5X287,1,PA,XNC-8399,3.0,2
2022042113,2022,UNKNOWN,1,ZZ,UNKNOWN,7.0,1
2022046342,2022,9999999999,1,PA,XMJ0781,3.0,2
2022074405,2022,1GRAA06216,1,TN,T925382,7.0,1
2022054399,2022,1C9CK2330M,1,LA,J882005,3.0,1
2022039994,2022,1GRAP9629J,1,OK,BN2273,7.0,2
2022026577,2022,9999999999,1,FL,0101CX,7.0,3
2022029511,2022,4J8T042297,1,PA,PT413G3,7.0,3
2022026577,2022,9999999999,1,TN,U483267,7.0,4
2022012656,2022,,0,ME,2561144,7.0,1
2022099063,2022,1JJV532D1E,1,OK,3179KH,7.0,2
2022104486,2022,4DFUS1014N,1,WV,63434TL,3.0,1
2022104939,2022,5K8CS4135J,1,NY,BR22803,7.0,1
2022086568,2022,1UYVS2537N,1,WA,48434AG,9.0,2
2022087915,2022,527SR5327K,1,ME,238048A,7.0,3
2022065624,2022,1E9324246J,1,PA,PT421F2,7.0,1
2022102903,2022,9999999999,1,PA,999999999999,7.0,2
2022051929,2022,140BRIGHTO,1,PA,XNJ6261,3.0,2
2022082486,2022,1P9GU4822K,1,PA,PT370H7,6.0,2
2022019406,2022,9999999999,1,,,8.0,1
2022022003,2022,,0,PA,5755409,8.0,2
2022039753,2022,13N248209N,1,PA,PT207M1,7.0,2
2023002233,2022,527SR5320J,1,ME,2923321,7.0,2
2022095446,2022,5HTSN4220D,1,PA,PT922G8,7.0,2
2023005308,2022,4FKWG28281,1,ON,P7704Y,6.0,1
2022019565,2022,3H3V452C7J,1,ME,2925320,7.0,2
2022075908,2022,5JW1D1223G,1,PA,XNE0137,3.0,2
2022082875,2022,5A3C716D5B,1,PA,XND2817,3.0,2
2022094397,2022,40FS04420B,1,PA,PT157N7,3.0,1
2022113456,2022,40FSK5233J,1,CT,BE61005,6.0,2
2022122175,2022,558MTBR24K,1,PA,PT575P0,7.0,2
2022026281,2022,,0,ME,221546G,7.0,2
2022056515,2022,7KA200F20K,1,PA,XME3812,7.0,1
2022087915,2022,3H3V532COK,1,OH,TSC1649,7.0,2
2022030574,2022,5HTAM44222,1,PA,PT9488Z,7.0,2
2022038646,2022,1AJCS2320X,1,OR,HS11516,7.0,1
2022077098,2022,5MADN3822N,1,PA,PT979M2,7.0,1
2022041988,2022,5JW1C202XM,1,PA,XMY2165,3.0,2
2022062956,2022,5MAPA48288,1,PA,PT886L1,7.0,2
2022067116,2022,5NHUSS019L,1,PA,XLW9380,6.0,2
2022079722,2022,1S12E9539Y,1,PA,PT583P9,7.0,1
2022017567,2022,9999999999,1,ZZ,999999999999,7.0,1
2022028213,2022,541BA1828M,1,PA,XMS3503,1.0,2
2022027018,2022,541FB2023G,1,PA,XKT9568,3.0,2
2022055048,2022,LN2UT31956,1,PA,XMJ8580,5.0,1
2022062684,2022,5V8VA53207,1,GA,XRE011,7.0,2
2022115812,2022,UNKNOWN,1,ZZ,UNKNOWN,7.0,1
2022106580,2022,9999999999,1,ZZ,999999999999,8.0,2
2022112631,2022,542BC1426M,1,PA,XMR3571,3.0,2
2022114616,2022,1GRAA0626C,1,PA,PT593M4,7.0,2
2023000764,2022,5JW2U2025G,1,PA,XHR4504,3.0,1
2022073934,2022,9999999999,1,ZZ,NONE,8.0,1
2022110623,2022,9999999999,1,ZZ,999999999999,3.0,2
2022110623,2022,9999999999,2,ZZ,999999999999,3.0,2
2022088854,2022,1JJV532D1P,1,ME,5115468,7.0,1
2022035771,2022,3H3V532C4H,1,MI,D491328,6.0,5
2022053238,2022,1UYVS2536L,1,ON,S3845C,7.0,1
2022087919,2022,1JJV532D0L,1,IN,P854016,7.0,2
2022089203,2022,5HTSN4228F,1,PA,PT6667Y,6.0,2
2022036544,2022,1GRAA0622F,1,IN,1GRAA0622FB7,7.0,1
2022013882,2022,5VGFW5020M,1,IL,826684ST,3.0,2
2022036544,2022,10Y2C4021E,1,NJ,3918294,7.0,2
2022107639,2022,1GR1P0628N,1,ME,3151545,7.0,2
2022071026,2022,SW107311PA,1,PA,PT7511G,6.0,2
2022083217,2022,JM1BK32458,1,PA,PT790G7,7.0,1
2022091398,2022,10BAB6235B,1,PA,PT7433R,6.0,2
2022103637,2022,4UBBT0R2X7,1,NY,AN60812,5.0,1
2022117308,2022,9999999999,1,PA,PT160G1,7.0,1
2022099617,2022,1RNF48A22B,1,ME,2594533,7.0,1
2022087691,2022,9999999999,1,IN,P855273,7.0,1
2022001617,2022,9999999999,1,PA,XLW4293,7.0,1
2022062306,2022,1DW1A5329H,1,IL,806694ST,7.0,1
2022040925,2022,1JJV532D8L,1,IL,679487ST,7.0,1
2022004848,2022,9999999999,1,IL,574952ST,6.0,3
2023001453,2022,NONE,1,ME,0231737A,7.0,2
2022041851,2022,550FB1211D,1,PA,XHR2792,6.0,2
2022076818,2022,1JJV532D3G,1,ME,3221855,7.0,1
2022054169,2022,88150,1,PA,XME4983,7.0,1
2022054187,2022,25EOAH1443,1,NJ,TUF59L,8.0,2
2022032699,2022,,0,QC,RK8517C6,7.0,2
2022043026,2022,4YMUL1213E,1,PA,XKR4348,6.0,1
2022063958,2022,1JJV532B5F,1,IL,728844ST,7.0,1
2022117308,2022,5MAMN4328K,1,PA,PT159G5,7.0,2
2022066873,2022,9999999999,1,PA,9999999,3.0,1
2022123677,2022,575200E1XH,1,PA,XKT1359,3.0,2
2022118124,2022,9999999999,1,ON,W6674L,7.0,1
2022121750,2022,1JJV532B5H,1,NY,BH78082,7.0,2
2022039006,2022,1UYVS253X3,1,PA,PT2839M,7.0,2
2022120778,2022,1JJV532W97,1,ME,22-92771,7.0,1
2022051922,2022,1JJV532D5H,1,IA,GS6629,7.0,1
2022092037,2022,16VAX1416K,1,PA,XMX2087,3.0,1
2022066964,2022,1GRAP0625B,1,IL,T465705,7.0,1
2022109113,2022,5MADN3820N,1,PA,PT622M3,7.0,1
2022035747,2022,3H3V532C1F,1,OK,3510KK,6.0,3
2022078406,2022,23N1482C2L,1,ME,2853454,7.0,2
2022045983,2022,1UYV535338,1,QC,RM7004C,7.0,1
2022047423,2022,3H4SS4221J,1,PA,PT760J9,8.0,2
2022074624,2022,9999999999,1,ZZ,000000000000,7.0,1
2022033493,2022,1UYVS2486B,1,PA,PT874H6,7.0,1
2022035771,2022,1DW1A5320L,1,IN,P814835,6.0,1
2022050941,2022,1S9T4422X8,1,PA,PT922B3,7.0,2
2022026109,2022,9999999999,1,PA,PT581G3,7.0,2
2022074370,2022,16HGB2226R,1,PA,XGB4297,6.0,2
2022118124,2022,1L01A5321W,1,NC,CN88794,7.0,2
2022025665,2022,,0,PA,PT953GO,7.0,1
2022045357,2022,1E1U2Y287K,1,NJ,TST36K,6.0,1
2022048279,2022,3H3V532KXN,1,ME,452382Z,6.0,1
2022051215,2022,1TTE482SP3,1,PA,PT899N8,7.0,2
2022045009,2022,1JJV532D1H,1,NJ,TPR43C,7.0,1
2022110006,2022,2TVTP1L20B,1,NJ,TVT86N,7.0,1
2022019672,2022,5MASA4823F,1,NY,BF11313,7.0,2
2022113117,2022,3H3V362C7M,1,IL,719251ST,7.0,1
2022060304,2022,1UYFS2488V,1,WV,C432-122,7.0,1
2022009848,2022,4YMBU142XM,1,PA,XNJ9544,3.0,2
2022051215,2022,1RNF48A265,1,NC,AL48250,7.0,1
2022061983,2022,3H3V532C3H,1,PA,PT191H2,7.0,1
2022103158,2022,1XPBDP9X9H,1,OH,1112504,7.0,2
2022091884,2022,5V8VA5326D,1,ME,251712D,7.0,2
2022105097,2022,1GRAA5617G,2,IN,P566379,6.0,1
2022114751,2022,1Z92A452XH,1,PA,PT-458G9,7.0,1
2022014758,2022,,0,NJ,TPG19Y,7.0,1
2022028623,2022,,0,ME,26TLR88528,3.0,2
2022105097,2022,1JJV281D5E,1,IN,385007,7.0,1
2023004750,2022,VUYVS253XJ,1,ME,5053183,7.0,2
2022020154,2022,1GRER9620R,1,OK,7678BP,7.0,1
2022034164,2022,1JJV532D2G,1,ME,3221184,7.0,2
2022060304,2022,1JJV532W62,1,PA,XKZ6659,7.0,3
2022087611,2022,1DW1A53246,1,OK,BH5144,7.0,1
2022056307,2022,1GRAA06297,1,ME,246345F,7.0,2
2022008914,2022,9999999999,1,PA,ZRL5202,6.0,2
2022056181,2022,5JW1U1627L,1,PA,XLT4979,3.0,2
2022053848,2022,5CWRA35136,1,TX,009D882,6.0,2
2022064916,2022,5V8VA5322G,1,IN,P526737,7.0,2
2022035372,2022,5FGE722214,1,PA,XY44943,6.0,1
2022041605,2022,7FNUC202XN,1,NJ,TYX21N,6.0,1
2022048622,2022,3H3V532C6K,1,CA,4SB7964,6.0,2
2022108022,2022,1UYVS2534E,1,NJ,TVK80H,7.0,2
2022042865,2022,1TDH42224R,1,PA,PT563N0,7.0,2
2022081747,2022,1DGRS1625X,1,PA,XFP6695,8.0,2
2022109113,2022,1UYVS2534E,1,PE,7TR37,7.0,2
2022073349,2022,1JJV532D8M,1,TN,1JJV532D8ML2,7.0,3
2022090413,2022,4ZHUF16275,1,PA,XKC1260,8.0,2
2022098218,2022,5V8VC532XD,1,PA,PT9684S,7.0,2
2023026429,2022,1JJV532W75,1,NY,BC31635,7.0,1
2022115090,2022,40FWK6545V,1,PA,PT855L6,7.0,2
2022073611,2022,527SR5320N,1,PA,PT228K3,7.0,1
2022023992,2022,9999999999,1,IN,P222870,7.0,1
2022025669,2022,9999999999,1,OK,7921FT,7.0,2
2022068501,2022,4MVFU0816Y,1,PA,XZ71731,3.0,1
2022091133,2022,4A2LD53257,1,PA,AD-28441,7.0,1
2022006889,2022,9999999999,1,OH,TRK9951,7.0,1
2022032422,2022,14HU12201J,1,MD,2007S0,7.0,1
2022091133,2022,1UYS2535SC,1,OK,AU2443,7.0,2
2022015386,2022,1H4B04121K,1,PA,PT305N7,6.0,1
2022032422,2022,4ZEGP4020M,1,TX,875576K,7.0,2
2022046866,2022,3H3V532CXG,1,OK,9706LT,7.0,1
2022049738,2022,1JJV532W5X,1,NC,AL27334,7.0,1
2022052433,2022,9999999999,1,ZZ,ZZZZZZZ,8.0,2
2022080051,2022,1UYVS2538F,1,NJ,TXE71R,6.0,1
2023007365,2022,4ZBSU216XE,1,PA,4SP3622,3.0,1
2022059812,2022,W652483505,1,NY,2940D5,6.0,1
2022075110,2022,9999999999,1,PA,XKP3040,6.0,1
2022038561,2022,3H3V532C77,1,OK,AK5366,7.0,1
2022073349,2022,1JJV532D8K,1,CA,4RN4676,7.0,1
2022086699,2022,57JE5230XE,1,PA,PT6726W,7.0,2
2022105682,2022,1JJV532W56,1,ME,2366979,7.0,1
2022083220,2022,7N0BU1013N,1,PA,XNV2991,3.0,1
2022041752,2022,1JJV532D1H,1,CA,4PG4432,7.0,1
2022058698,2022,9999999999,1,ZZ,,3.0,2
2022002900,2022,1UYVS2450E,1,PA,PT803H9,7.0,2
2022033838,2022,3H3V532C1K,1,OK,CC1073,7.0,1
2022080051,2022,7F21D281XK,1,IN,P864038,7.0,2
2022073349,2022,0999999999,1,ZZ,UNKNOWN,7.0,9
2022050613,2022,3H3V532C08,1,NJ,TXJ97Z,7.0,1
2022124646,2022,1GR1P0627N,1,ME,3149727,7.0,1
2022058873,2022,4YMUL01X7V,1,PA,XJH7903,3.0,2
2022060083,2022,CA11211165,1,ZZ,9999,8.0,2
2022073349,2022,1JJV281WX4,1,IN,P558483,7.0,16
2022071562,2022,1GR1P0623N,1,IN,PA15712,7.0,6
2022026736,2022,,0,PA,,8.0,2
2022077596,2022,5VGFA212XJ,1,PA,XMP6513,3.0,2
2022005056,2022,9999999999,1,IL,622947ST,7.0,1
2022037277,2022,1R9B1184JD,1,IN,P414766,6.0,2
2022070293,2022,1GR1P0620N,1,TN,220738T,7.0,2
2022073349,2022,1UYVS25338,1,NM,5526FTJ,7.0,13
2022089269,2022,1DW1A5320K,1,ME,3116808,7.0,1
2022029005,2022,1T9AS362XN,1,IL,116346TE,8.0,1
2022057924,2022,4YMUL081XC,1,PA,XND1061,3.0,1
2022073349,2022,1JJV281F42,2,IN,P539606,7.0,16
2022103004,2022,50PAK2026M,1,PA,PT334M9,3.0,2
2022107753,2022,5MAPA4823P,1,OH,TTD3451,6.0,2
2022030512,2022,,0,NY,AF95546,8.0,2
2022025487,2022,9999999999,1,AB,R274080514,7.0,2
2022082060,2022,9999999999,1,ME,4013048,7.0,1
2022043559,2022,1S12E9533Y,1,PA,PT393E6,7.0,1
2023011357,2022,3AKJHHDR9L,1,TN,L3540HY,7.0,1
2022071562,2022,IUTVS2534N,1,MS,139374A,7.0,13
2022071562,2022,1JJV532D9E,1,IN,P366357,7.0,19
2022067212,2022,1GRAP962XF,1,PA,PT0852X,7.0,5
2022071562,2022,1GRAP0629J,1,IN,P658337,7.0,21
2022108789,2022,1GRAP0624K,1,NJ,TUP51E,7.0,2
2022025487,2022,1JJV532D2H,1,PA,PT538B5,7.0,1
2022073611,2022,9999999999,1,ME,W99316,7.0,2
2022114419,2022,3H3V532C4F,1,IN,P738475,7.0,2
2022001619,2022,,1,MX,2186070,7.0,1
2022073349,2022,1UYVS2537L,1,ME,274615E,7.0,2
2022012262,2022,9999999999,1,IN,BB4924,7.0,2
2022073349,2022,1JJV532B5E,1,MN,5365STN,7.0,15
2022064457,2022,1G9F42T313,1,PA,PT8031W,6.0,1
2022071562,2022,1L01B43237,1,TX,W87350,7.0,8
2022004455,2022,9999999999,1,PA,PT273E5,7.0,2
2022013818,2022,,0,IL,584227ST,7.0,1
2022046373,2022,4S9S1EH20L,1,PA,PT598J9,8.0,1
2022071562,2022,526BE1010E,1,ON,K62738,3.0,5
2022071562,2022,1JJV532W55,1,PA,XGC0621,7.0,20
2022072742,2022,4X4TRLB23L,1,PA,XMM7310,5.0,2
2022073349,2022,3H3V532K4N,1,IN,P457496,7.0,18
2022089373,2022,5PAHG2922C,1,PA,PT607N9,6.0,3
2022005168,2022,9999999999,1,ZZ,UNKNOWN,7.0,1
2022071562,2022,5V8VC5321N,1,MX,2854543,7.0,11
2022079715,2022,3H3V532C7J,1,MN,8271STS,7.0,2
2022032133,2022,9999999999,1,TN,T738472,7.0,1
2022058090,2022,1E92807262,1,PA,PT3353S,7.0,1
2022071562,2022,1UYVS2539N,1,IL,783714ST,7.0,14
2023002493,2022,5WSAA4530G,1,PA,PT648M0,7.0,1
2022030512,2022,,0,NY,TVH52K,7.0,1
2022108242,2022,5V8VA5323G,1,NY,CD96889,7.0,2
2022044818,2022,3H3V532K7N,1,IN,PB17260,7.0,2
2022072349,2022,SW130287PA,1,PA,PT722B7,6.0,1
2022073349,2022,1GRAA0624F,1,PA,PT197N2,7.0,12
2022102893,2022,557E1D920N,1,PA,XLA1238,8.0,1
2022107074,2022,1JJV281W71,1,IN,P902083,7.0,2
2022056508,2022,1J9BH40297,1,NJ,TDH79W,7.0,2
2022108242,2022,1JJV532D2F,1,PA,PT7466X,7.0,1
2022106238,2022,1W9KT4020G,1,PA,PT321B4,7.0,2
2022022148,2022,9999999999,1,,,7.0,1
2022025124,2022,9999999999,1,ZZ,,7.0,2
2022041122,2022,5V8VC53209,1,NC,AL32290,7.0,1
2022071562,2022,1GR1A0621K,1,NY,3978C4,7.0,12
2023005322,2022,1L01A53235,1,TX,176C396,7.0,1
2022009071,2022,1UYVS2536K,1,NJ,TCF86J,6.0,1
2022087376,2022,1S12E95341,1,ME,3319108,7.0,1
2022011660,2022,PTLZ180235,1,OK,AB9159,6.0,1
2022044371,2022,50PAK1723L,1,PA,XMF9483,3.0,1
2022045642,2022,1JJV532D4K,1,ME,2477430,7.0,1
2022021408,2022,9999999999,1,IN,P772750,7.0,1
2022028764,2022,2W9HC4029G,1,PA,PT238C9,7.0,2
2022068193,2022,5501A1625M,1,PA,XMZ6599,3.0,2
2022119343,2022,9999999999,1,ME,2938519,6.0,2
2022033747,2022,1UYVS2534E,1,ME,232642E,6.0,1
2022026713,2022,,0,ME,AV86795,7.0,3
2022060923,2022,9999999999,1,NJ,PT305B2,7.0,2
2022092885,2022,13N2532C1K,1,FL,8987CU,7.0,2
2022108989,2022,1GR1P0624M,1,IL,723999ST,7.0,1
2022076219,2022,5A3C716D2L,1,PA,XME9036,3.0,2
2022100642,2022,1S9BF4526L,1,TX,283513M,6.0,1
2022019973,2022,1GRAA0620K,1,IL,659892ST,7.0,2
2022058610,2022,5JPBU2321A,1,PA,PT886K0,8.0,2
2022102339,2022,4P5LD3028L,1,PA,PT-083H6,6.0,1
2022083870,2022,10BAAB234K,1,IL,T539346,6.0,1
2022072804,2022,1UYFS2534D,1,WA,21339AE,7.0,1
2022089805,2022,5WKBE3432J,1,ME,5093389,3.0,2
2022124106,2022,9999999999,1,ME,26TLR33204,7.0,1
2022073227,2022,4ZECH1829G,1,PA,XMK9173,6.0,2
2023003441,2022,3H3V532K2P,1,CT,244931T,7.0,1
2022034229,2022,9999999999,1,ZZ,9999999999,7.0,1
2022004738,2022,1HLR1D7B6F,1,PA,PT9639V,6.0,3
2022015828,2022,,0,PA,PT351E7,7.0,1
2022020271,2022,LJRC542616,1,TN,U913103,7.0,2
2022059956,2022,550FA2022H,1,NY,BR71885,3.0,2
2022064069,2022,9999999999,1,VA,90-979 TM,6.0,1
2022074287,2022,9999999999,1,,,7.0,3
2022059607,2022,1DW1A5321M,1,IN,P918214,7.0,2
2022109031,2022,9999999999,1,ZZ,999999999999,3.0,1
2022029887,2022,5JWCA1628M,1,PA,PT127L3,3.0,2
2022121111,2022,5JLSP44227,1,ME,5058322,7.0,2
2022048778,2022,4A2LD5223F,1,NY,CB82857,7.0,2
2022057630,2022,9999999999,1,NJ,UNK,7.0,2
2022058717,2022,9999999999,1,TX,152C216,7.0,2
2022086494,2022,9999999999,1,ZZ,UNKNOWN,6.0,2
2022071167,2022,7F21B2816M,2,IN,PA31500,7.0,1
2022095061,2022,T68775PA,1,PA,XKF1714,3.0,3
2022033075,2022,9999999999,1,IN,P736581,7.0,1
2022043319,2022,1UYVS2536K,1,ME,257074F,7.0,1
2022047674,2022,5A4YNSJ15L,1,PA,XML1402,8.0,4
2022084991,2022,1UYVS25347,1,MI,E422251,6.0,1
2022020505,2022,,0,ZF,UNKNOWN,7.0,1
2022044643,2022,839315,1,ME,24TLR3989E,6.0,1
2022069718,2022,58CB1DD24J,1,PA,PT137F4,3.0,2
2022102646,2022,1GRAA64273,1,PA,PT0213F,7.0,2
2022048617,2022,5V8VC532XH,1,ON,N8177V,7.0,1
2022083261,2022,5MC2226257,1,PA,PT8704X,6.0,1
2023007600,2022,1LH930VH7J,1,TN,U945838,7.0,2
2022021982,2022,9999999999,1,TN,042757T,7.0,2
2022104211,2022,1JJV532DON,1,NY,HS380676,6.0,1
2023002227,2022,9999999999,1,ZZ,999999999999,7.0,1
2022049730,2022,1UYVS25313,1,ME,B846662,7.0,1
2022088552,2022,1JJV532D9J,1,MS,114011A,7.0,1
2022057180,2022,47GBG2626A,1,PA,XNH5465,6.0,1
2022049449,2022,1UYVS2487H,1,OH,TQW8943,7.0,2
2022068459,2022,9999999999,1,ZZ,999999999999,7.0,1
2022083816,2022,1JJV532D2D,1,TN,043371T,7.0,2
2022070713,2022,1GR1A0621L,1,IN,P941610,7.0,1
2022110316,2022,43YDC1420B,1,PA,XGC-5127,3.0,2
2022048778,2022,1JJV532W56,1,OH,TRU6831,7.0,1
2022058717,2022,9999999999,1,MO,87F5EF,7.0,1
2022103187,2022,3DG1N4058K,1,WV,C418088,7.0,2
2022011294,2022,9999999999,1,OK,3466KJ,7.0,1
2022078401,2022,52LBE1629L,1,PA,XLX1405,7.0,1
2022069310,2022,13N1483012,1,VA,868858TL,7.0,1
2022071167,2022,1RZ1KC1AY2,1,IN,P670596,7.0,1
2022030586,2022,3H3V281C5L,1,ME,3126234,7.0,2
2022063124,2022,1T92C15235,1,PA,XCZ9834,3.0,1
2022102183,2022,9999999999,1,IN,PA87580,7.0,3
2022049449,2022,1ZETAHRB1K,1,MI,E267279,7.0,3
2022068459,2022,9999999999,1,ZZ,999999999999,7.0,2
2022041032,2022,1JJV532WX6,1,PA,PT954K7,7.0,2
2022066973,2022,9999999999,1,IN,P485379,6.0,2
2022094101,2022,42EDPEB231,1,NH,T676864,3.0,1
2022107225,2022,58CB1EH27H,1,PA,XN06983,3.0,1
2022039762,2022,9999999999,1,IN,PB17263,7.0,1
2022052073,2022,1JJV532B7B,1,MI,D640157,7.0,1
2022098641,2022,1E1Z2Y285M,1,PA,PT894K4,6.0,2
2022103129,2022,9999999999,1,,,8.0,1
2022115160,2022,1GRAA96288,1,PA,PT283M1,7.0,2
2022123895,2022,1UYVS2531F,1,ME,262479C,7.0,1
2022032179,2022,1GR1A0622L,1,PA,PT549H1,6.0,2
2022055710,2022,1JJV532D6B,1,IN,P315297,7.0,2
2022084418,2022,3CVC51825M,1,ME,C26506,6.0,2
2022102183,2022,5V8VA53225,1,OH,TRF1286,7.0,1
2022049449,2022,1E1F9V281D,1,PA,PT6952T,7.0,1
2022084120,2022,4MNDG2627F,1,VA,612945TL,3.0,1
2022072164,2022,2MN01AAH69,1,PA,PT9336M,7.0,2
2022095168,2022,5V8VC5322P,1,TN,253392T,6.0,1
2022101413,2022,S297,1,PA,XDK7309,8.0,1
2022038550,2022,1UYVS2535G,1,IL,598336ST,7.0,1
2022124771,2022,5Z5GC3430L,1,NY,CD98347,7.0,1
2022024288,2022,,0,PA,XHS4281,3.0,1
2022090051,2022,5V8VC532XM,1,PA,PT410L5,7.0,2
2022103129,2022,WVWDR71K17,2,PA,LXX2906,1.0,1
2023001225,2022,3H3V532K0P,1,ME,5155659,7.0,2
2023003441,2022,5V8VC5324L,1,CA,4SY4590,7.0,2
2022069718,2022,3AKJHHDRIL,1,TN,L3135HY,7.0,1
2022035245,2022,1GRDM96278,1,NJ,TYZ84Z,6.0,1
2022107959,2022,9999999999,1,NY,31307,7.0,1
